chct-00271	FACT CHECK: Could The Senate Kick Out Roy Moore If He Gets Elected?	verdict: true	http://checkyourfact.com/2017/11/13/fact-check-could-the-senate-kick-out-roy-moore-if-he-gets-elected/	None	None	None	David Sivak | Fact Check Editor	None	None	5:13 PM 11/13/2017	None	['None']
chct-00105	FACT CHECK: Are 80 Percent Of Asylum Court Cases Not Approved?	verdict: true	http://checkyourfact.com/2018/06/29/fact-check-80-percent-asylum/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	3:35 PM 06/29/2018	None	['None']
chct-00055	FACT CHECK: Are Suicide Rates Rising Across The US?	verdict: true	http://checkyourfact.com/2018/09/16/fact-check-suicide-rates-us/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	10:08 AM 09/16/2018	None	['None']
chct-00358	CNN Fails To Mention Antifa Violence In Explainer Piece	none	http://checkyourfact.com/2017/08/15/cnn-fails-to-mention-antifa-violence-in-explainer-piece/	None	None	None	Holmes Lybrand | Fact Check Editor at The Daily Caller News Foundation	None	None	1:15 PM 08/15/2017	None	['None']
chct-00011	FACT CHECK: Does Russia Kill Journalists 'Every Day?'	verdict: false	http://checkyourfact.com/2018/10/29/fact-check-russia-journalists-killed-every-day/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	3:02 PM 10/29/2018	None	['None']
chct-00144	FACT CHECK: Did The French Intend For The Statue Of Liberty To Symbolize Immigration?	verdict: false	http://checkyourfact.com/2018/04/27/fact-check-french-statue-of-liberty-immigration/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	9:41 AM 04/27/2018	None	['None']
chct-00072	Here's How Much Food The US Wastes Each Year	verdict: true	http://checkyourfact.com/2018/08/24/fact-check-40-percent-food-waste/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:33 PM 08/24/2018	None	['None']
chct-00224	FACT CHECK: Does Trump Have Heart Disease?	verdict: false	http://checkyourfact.com/2018/01/18/does-trump-have-heart-disease/	None	None	None	Kush Desai | Fact Check Reporter	None	None	10:00 PM 01/18/2018	None	['None']
chct-00062	FACT CHECK: Did Kavanaugh Suggest That Contraceptives Are 'Abortion-Inducing Drugs'?	verdict: unsubstantiated	http://checkyourfact.com/2018/09/10/fact-check-kavanaugh-abortion-inducing-drugs/	None	None	None	David Sivak | Fact Check Editor	None	None	3:53 PM 09/10/2018	None	['None']
chct-00097	Trump Says NFL Ratings Have Tanked - Here Are The Numbers	verdict: true	http://checkyourfact.com/2018/07/09/fact-check-nfl-ratings-20-percent/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	2:51 PM 07/09/2018	None	['None']
chct-00140	NBC Labels Dr. Jordan Peterson 'Alt-Right.' Let's Fact Check That Claim	verdict: false	http://checkyourfact.com/2018/05/04/fact-check-jordan-peterson-alt-right/	None	None	None	David Sivak | Fact Check Editor	None	None	9:13 AM 05/04/2018	None	['None']
chct-00222	FACT CHECK: Could Hillary Clinton Still Become President?	verdict: false	http://checkyourfact.com/2018/01/21/fact-check-could-hillary-clinton-still-become-president/	None	None	None	Kush Desai | Fact Check Reporter	None	None	9:31 AM 01/21/2018	None	['None']
chct-00022	FACT CHECK: Trump Flew To Montana For A Rally - Here Are 3 Checks On His Claims	none	http://checkyourfact.com/2018/10/19/fact-check-trump-rally-montana/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	6:00 PM 10/19/2018	None	['None']
chct-00007	FACT CHECK: 3 Claims From Trump's Rally In Florida	none	http://checkyourfact.com/2018/11/01/fact-check-trump-rally-florida/	None	None	None	David Sivak | Fact Check Editor	None	None	10:08 AM 11/01/2018	None	['None']
chct-00303	FACT CHECK: Did The Las Vegas Shooter Have Better Rifles Than The Marines Do?	verdict: false	http://checkyourfact.com/2017/10/06/fact-check-did-the-las-vegas-shooter-have-better-rifles-than-the-marines-do/	None	None	None	Kush Desai | Fact Check Reporter	None	None	4:33 PM 10/06/2017	None	['None']
chct-00210	Fact Checking Bernie Sanders' Recent Claims Regarding The New Tax Law	verdict: true	http://checkyourfact.com/2018/02/02/bernie-sanders-tax-law-fact-check/	None	None	None	Jamie Gregora | Contributor	None	None	11:49 PM 02/02/2018	None	['Bernie_Sanders']
chct-00236	FACT CHECK: Did LBJ Conduct White House Meetings On The Toilet?	verdict: true	http://checkyourfact.com/2018/01/09/fact-check-did-lbj-conduct-white-house-meetings-on-the-toilet/	None	None	None	Kush Desai | Fact Check Reporter	None	None	12:38 PM 01/09/2018	None	['None']
chct-00155	FACT CHECK: Did The US Lose 70,000 Factories Under Bush And Obama?	verdict: true	http://checkyourfact.com/2018/04/12/fact-check-did-the-us-lose-70000-factories-under-bush-and-obama/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	2:54 PM 04/12/2018	None	['None']
chct-00095	Trump Says NATO Spending Has Increased Under His Watch - Here Are The Numbers	verdict: true	http://checkyourfact.com/2018/07/15/fact-check-nato-defense-spending-34-billion/	None	None	None	David Sivak | Fact Check Editor	None	None	7:48 PM 07/15/2018	None	['None']
chct-00241	True: The Taliban Has 'VIP Sanctuaries'	verdict: true	http://checkyourfact.com/2018/01/03/fact-check-does-the-taliban-have-vip-sanctuaries-in-pakistan/	None	None	None	Kush Desai | Fact Check Reporter	None	None	5:28 PM 01/03/2018	None	['None']
chct-00205	FACT CHECK: Does The Federal Government Borrow $1 Million Every Minute?	verdict: true	http://checkyourfact.com/2018/02/11/fact-check-does-the-federal-government-borrow-1-million-every-minute/	None	None	None	Kush Desai | Fact Check Reporter	None	None	10:31 PM 02/11/2018	None	['None']
chct-00309	FACT CHECK: Does The Trump Tax Reform Plan Benefit The Wealthy At Everyone Else's Expense?	verdict: false	http://checkyourfact.com/2017/09/29/fact-check-does-the-trump-tax-reform-plan-benefit-the-wealthy-at-everyone-elses-expense/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	10:16 PM 09/29/2017	None	['None']
chct-00282	FACT CHECK: Has The House Held Zero Hearings On The Russia Investigation?	verdict: false	http://checkyourfact.com/2017/11/01/fact-check-has-the-house-held-zero-hearings-on-the-russia-investigation/	None	None	None	David Sivak | Fact Check Editor	None	None	2:57 PM 11/01/2017	None	['None']
chct-00278	FACT CHECK: Are 7 In 10 Americans Pro-Choice?	verdict: false	http://checkyourfact.com/2017/11/04/fact-check-are-7-in-10-americans-pro-choice/	None	None	None	David Sivak | Fact Check Editor	None	None	5:12 PM 11/04/2017	None	['None']
chct-00181	FACT CHECK: Does China Produce As Much Steel In A Month As The US Does In A Year?	verdict: true	http://checkyourfact.com/2018/03/10/fact-check-china-produces-as-much-steel-in-month-as-us-in-year/	None	None	None	Kush Desai | Fact Check Reporter	None	None	7:26 PM 03/10/2018	None	['None']
chct-00083	FACT CHECK: Lou Barletta Said There Are More Job Openings Than Unemployed People	verdict: true	http://checkyourfact.com/2018/08/04/fact-check-barletta-job-openings-unemployed/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:18 PM 08/04/2018	None	['None']
chct-00327	FACT CHECK: Is Trump Sending 'Mixed Messages' On Amnesty?	verdict: true	http://checkyourfact.com/2017/09/14/fact-check-is-trump-sending-mixed-messages-on-amnesty/	None	None	None	David Sivak | Fact Check Editor	None	None	11:12 AM 09/14/2017	None	['None']
chct-00017	FACT CHECK: Newt Gingrich Said That 179 Million Latin Americans Want To Migrate To The US - Is That True?	verdict: false	http://checkyourfact.com/2018/10/25/fact-check-179-million-latin-americans-migrate-us/	None	None	None	David Sivak | Fact Check Editor	None	None	9:07 AM 10/25/2018	None	['None']
chct-00349	FACT CHECK: Has The US Paid Pakistan 'Billions And Billions' While It Harbored Terrorists?	verdict: true	http://checkyourfact.com/2017/08/24/fact-check-has-the-us-paid-pakistan-billions-and-billions-while-it-harbored-terrorists/	None	None	None	Kush Desai | Fact Check Reporter	None	None	12:12 PM 08/24/2017	None	['None']
chct-00289	FACT CHECK: Is Climate Change A 'Bigger Fiscal Issue' Than Entitlements?	verdict: false	http://checkyourfact.com/2017/10/25/fact-check-is-climate-change-a-bigger-fiscal-issue-than-entitlements/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	11:24 PM 10/25/2017	None	['None']
chct-00307	FACT CHECK: Is The US 1 Of 7 Countries That Allow Elective Abortion Past 20 Weeks?	verdict: true	http://checkyourfact.com/2017/10/03/fact-check-is-the-us-1-of-7-countries-that-allow-elective-abortion-past-20-weeks/	None	None	None	Holmes Lybrand | Fact Check Editor at The Daily Caller News Foundation	None	None	4:26 PM 10/03/2017	None	['None']
chct-00178	FACT CHECK: Is The UN Passing More Resolutions On North Korea Than Ever Before?	verdict: true	http://checkyourfact.com/2018/03/14/fact-check-un-pass-record-resolutions-north-korea/	None	None	None	Kush Desai | Fact Check Reporter	None	None	5:39 PM 03/14/2018	None	['None']
chct-00229	FACT CHECK: Has Trump Been In Thousands Of Lawsuits?	verdict: true	http://checkyourfact.com/2018/01/16/fact-check-has-trump-been-in-thousands-of-lawsuits/	None	None	None	Kush Desai | Fact Check Reporter	None	None	5:22 PM 01/16/2018	None	['None']
chct-00134	FACT CHECK: Has Joe Donnelly Never Had A Single Bill Passed Into Law?	verdict: false	http://checkyourfact.com/2018/05/13/fact-check-joe-donnelly-bills/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	8:52 PM 05/13/2018	None	['None']
chct-00317	FACT CHECK: Was The Last Time The US 'Really' Reformed The Tax Code In 1986?	verdict: true	http://checkyourfact.com/2017/09/22/fact-check-was-the-last-time-the-us-significantly-reformed-the-tax-code-in-1986/	None	None	None	Kush Desai | Fact Check Reporter	None	None	10:03 AM 09/22/2017	None	['None']
chct-00056	FACT CHECK: Is Twitter Blocking Posts That Use The Phrase 'Illegal Alien'?	verdict: false	http://checkyourfact.com/2018/09/14/fact-check-twitter-block-illegal-alien/	None	None	None	Shane Devine | Fact Check Reporter	None	None	2:44 PM 09/14/2018	None	['None']
chct-00202	FACT CHECK: Is Sam Hyde The YouTube HQ Shooter?	verdict: false	http://checkyourfact.com/2018/02/14/fact-check-mass-shooting-sam-hyde-meme/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	7:04 PM 02/14/2018	None	['None']
chct-00325	FACT CHECK: Do Illegal Immigrants Have No Rights Under The Constitution?	verdict: false	http://checkyourfact.com/2017/09/15/fact-check-do-illegal-immigrants-have-no-rights-under-the-constitution/	None	None	None	Peter Hasson | Reporter	None	None	11:39 AM 09/15/2017	None	['None']
chct-00212	The Trump Administration Claims To Have Fired Over 1,500 Employees. That's Actually A Lowball	verdict: true	http://checkyourfact.com/2018/02/01/fact-check-has-the-trump-admin-fired-over-1500-va-employees/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	12:37 PM 02/01/2018	None	['None']
chct-00045	FACT CHECK: Have Multiple Allegations Against Kavanaugh Been Corroborated?	verdict: unsubstantiated	http://checkyourfact.com/2018/09/28/fact-check-allegations-kavanaugh-corroborated/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	12:00 AM 09/28/2018	None	['None']
chct-00043	FACT CHECK: Did Young People Only Make Up 13 Percent Of The Vote In 2014?	verdict: true	http://checkyourfact.com/2018/10/01/fact-check-youth-vote-13-percent-2014/	None	None	None	Shane Devine | Fact Check Reporter	None	None	9:06 AM 10/01/2018	None	['None']
chct-00061	FACT CHECK: Rand Paul Says The US Has 800 Troops In Niger	verdict: true	http://checkyourfact.com/2018/09/11/fact-check-800-troops-niger/	None	None	None	Shane Devine | Fact Check Reporter	None	None	5:39 PM 09/11/2018	None	['None']
chct-00259	FACT CHECK: Has The US Spent $7 Trillion On Wars In The Middle East?	verdict: false	http://checkyourfact.com/2017/12/11/fact-check-has-the-us-spent-7-trillion-on-wars-in-the-middle-east/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	9:58 AM 12/11/2017	None	['None']
chct-00115	FACT CHECK: Is Trump To Blame For $3 A Gallon Gas?	verdict: unsubstantiated	http://checkyourfact.com/2018/06/15/fact-check-trump-price-gas/	None	None	None	David Sivak | Fact Check Editor	None	None	1:51 PM 06/15/2018	None	['None']
chct-00292	FACT CHECK: Has The US Economy Annually Grown ‘At Less Than 2%’ During The Past Decade?	verdict: true	http://checkyourfact.com/2017/10/23/fact-check-has-the-us-economy-annually-grown-at-less-than-2-during-the-past-decade/	None	None	None	Kush Desai | Fact Check Reporter	None	None	4:34 PM 10/23/2017	None	['None']
chct-00145	FACT CHECK: Is Kanye The Highest Paid Person In Footwear?	verdict: false	http://checkyourfact.com/2018/04/26/fact-check-kanye-highest-paid-footwear/	None	None	None	David Sivak | Fact Check Editor	None	None	4:11 PM 04/26/2018	None	['None']
chct-00076	FACT CHECK: Was Elizabeth Warren Once A Card-Carrying Republican?	verdict: true	http://checkyourfact.com/2018/08/19/fact-check-elizabeth-warren-republican/	None	None	None	David Sivak | Fact Check Editor	None	None	11:03 PM 08/19/2018	None	['None']
chct-00037	FACT CHECK: Have Immigrant Child Detentions Increased By 433 Percent?	verdict: true	http://checkyourfact.com/2018/10/09/fact-check-unaccompanied-minor-433-percent/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	10:20 AM 10/09/2018	None	['None']
chct-00010	FACT CHECK: Did Trump Earn An 'Overwhelming Majority' Of The Vote In 2016?	verdict: false	http://checkyourfact.com/2018/10/30/fact-check-trump-overwhelming-majority-2016/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	9:32 AM 10/30/2018	None	['None']
chct-00263	FACT CHECK: Do Federal Charges In The Kate Steinle Case Count As Double Jeopardy?	verdict: false	http://checkyourfact.com/2017/12/05/fact-check-do-federal-charges-in-the-kate-steinle-case-count-as-double-jeopardy/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	9:26 AM 12/05/2017	None	['None']
chct-00035	FACT CHECK: Do Only 12 Percent Of UN Member States Allow Gay Marriage?	verdict: true	http://checkyourfact.com/2018/10/10/fact-check-12-percent-un-gay-marriage/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	11:19 AM 10/10/2018	None	['None']
chct-00126	Let's Fact-Check Democrat Mark Warner's Claim About The NRA	verdict: true	http://checkyourfact.com/2018/05/23/fact-check-nra-mark-warner/	None	None	None	David Sivak | Fact Check Editor	None	None	8:24 PM 05/23/2018	None	['None']
chct-00290	FACT CHECK: Did Republicans Pay For The Trump Dossier?	verdict: false	http://checkyourfact.com/2017/10/25/fact-check-did-republicans-pay-for-the-trump-dossier/	None	None	None	Kush Desai | Fact Check Reporter	None	None	3:11 PM 10/25/2017	None	['None']
chct-00264	FACT CHECK: Are Corporate Profits At Record Highs, Corporate Taxes At Record Lows?	verdict: false	http://checkyourfact.com/2017/12/02/fact-check-are-corporate-profits-at-record-highs-corporate-taxes-at-record-lows/	None	None	None	David Sivak | Fact Check Editor	None	None	5:53 PM 12/02/2017	None	['None']
chct-00121	FACT CHECK: When Did Black People Get The Right To Vote?	verdict: true	http://checkyourfact.com/2018/06/06/fact-check-right-to-vote/	None	None	None	David Sivak | Fact Check Editor	None	None	3:50 PM 06/06/2018	None	['None']
chct-00020	FACT CHECK: Trump Says He Has No Financial Interests In Saudi Arabia - Is That True?	verdict: true	http://checkyourfact.com/2018/10/23/fact-check-trump-financial-interests-saudi-arabia/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	10:01 AM 10/23/2018	None	['Saudi_Arabia']
chct-00185	FACT CHECK: What Does Your Beer Can Have To Do With National Security?	verdict: false	http://checkyourfact.com/2018/03/07/fact-check-does-aluminum-threaten-national-security/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	1:11 PM 03/07/2018	None	['None']
chct-00147	FACT CHECK: Has Support For Legal Marijuana Doubled Since 2000?	verdict: true	http://checkyourfact.com/2018/04/24/fact-check-support-legal-marijuana-doubled/	None	None	None	David Sivak | Fact Check Editor	None	None	1:23 PM 04/24/2018	None	['None']
chct-00184	FACT CHECK: The Media Gets It Wrong on Aluminum Imports	verdict: false	http://checkyourfact.com/2018/03/08/fact-check-us-imports-90-percent-aluminum/	None	None	None	Kush Desai | Fact Check Reporter	None	None	11:12 AM 03/08/2018	None	['None']
chct-00127	We Interviewed A Former MS-13 Member To Talk About Their Motto 'Kill, Rape, Control'	verdict: true	http://checkyourfact.com/2018/05/23/fact-check-kill-rape-control-ms-13-motto/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	2:33 PM 05/23/2018	None	['None']
chct-00009	FACT CHECK: Did Acts Of Anti-Semitism Increase More Than 50 Percent In 2017?	verdict: true	http://checkyourfact.com/2018/10/30/fact-check-anti-semitism-50-percent-2017/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	5:55 PM 10/30/2018	None	['None']
chct-00249	FACT CHECK: Did Republicans 'Essentially' Repeal Obamacare?	none	http://checkyourfact.com/2017/12/21/fact-check-did-republicans-essentially-repeal-obamacare/	None	None	None	David Sivak | Fact Check Editor	None	None	1:17 PM 12/21/2017	None	['None']
chct-00132	FACT CHECK: Is North Korea Poorer Than Afghanistan?	verdict: unsubstantiated	http://checkyourfact.com/2018/05/17/fact-check-is-north-korea-poorer-than-afghanistan/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	6:21 PM 05/17/2018	None	['None']
chct-00337	FACT CHECK: Are DACA Recipients All Young People Who Pose No Threat?	verdict: false	http://checkyourfact.com/2017/09/05/fact-check-are-daca-recipients-all-young-people-who-pose-no-threat/	None	None	None	Holmes Lybrand | Fact Check Editor at The Daily Caller News Foundation	None	None	4:36 PM 09/05/2017	None	['None']
chct-00243	FACT CHECK: Does The US Pay Over 20 Percent Of The UN Budget?	verdict: true	http://checkyourfact.com/2017/12/26/fact-check-does-the-us-pay-over-20-percent-of-the-un-budget/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	8:47 AM 12/26/2017	None	['None']
chct-00084	94 Months Of Job Growth - Is This The Longest Jobs Streak In History?	verdict: true	http://checkyourfact.com/2018/08/02/fact-check-trump-longest-job-growth-history/	None	None	None	David Sivak | Fact Check Editor	None	None	8:35 PM 08/02/2018	None	['None']
chct-00267	FACT CHECK: Are The 3 Richest Americans Wealthier Than The Bottom 50%?	verdict: true	http://checkyourfact.com/2017/11/22/fact-check-are-the-3-richest-americans-wealthier-than-the-bottom-50/	None	None	None	David Sivak | Fact Check Editor	None	None	7:02 PM 11/22/2017	None	['None']
chct-00291	FACT CHECK: Would Small Businesses Pay The Lowest Tax Rate In Over 80 Years Under The GOP Tax Plan?	verdict: true	http://checkyourfact.com/2017/10/25/fact-check-would-small-businesses-pay-the-lowest-tax-rate-in-over-80-years-under-the-gop-tax-plan/	None	None	None	David Sivak | Fact Check Editor	None	None	12:01 PM 10/25/2017	None	['None']
chct-00054	FACT CHECK: Those Photos Of Anderson Cooper In Waist-Deep Water 'Exaggerating' Flooding Aren't From Florence	verdict: false	http://checkyourfact.com/2018/09/18/fact-check-anderson-cooper-florence-flooding/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	11:40 AM 09/18/2018	None	['None']
chct-00125	FACT CHECK: How Many Long Islanders Were Killed By MS-13 In The Last Year?	verdict: false	http://checkyourfact.com/2018/05/27/fact-check-ms-13-long-island/	None	None	None	David Sivak | Fact Check Editor	None	None	6:19 PM 05/27/2018	None	['None']
chct-00171	FACT CHECK: Did Cambridge Analytica 'Hack' Facebook?	verdict: false	http://checkyourfact.com/2018/03/22/fact-check-cambridge-analytica-hack-facebook/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:30 PM 03/22/2018	None	['None']
chct-00133	Trump Claims Iran's Military Budget Has Grown Nearly 40 percent Since The Iran Deal. Let's Fact-Check It	verdict: unsubstantiated	http://checkyourfact.com/2018/05/14/fact-check-iran-military-nuclear-deal/	None	None	None	David Sivak | Fact Check Editor	None	None	3:31 PM 05/14/2018	None	['Iran']
chct-00048	FACT CHECK: Was Kavanaugh Accuser Deborah Ramirez A Soros Fellow?	verdict: false	http://checkyourfact.com/2018/09/24/fact-check-kavanaugh-deborah-ramirez-soros/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:23 PM 09/24/2018	None	['None']
chct-00329	FACT CHECK: Did Bush Encourage China To Join The World Trade Organization?	verdict: true	http://checkyourfact.com/2017/09/11/fact-check-did-bush-support-china-joining-the-world-trade-organization/	None	None	None	David Sivak | Fact Check Editor	None	None	7:29 PM 09/11/2017	None	['None']
chct-00270	FACT CHECK: Did 53 Pastors Defend Roy Moore Against Sexual Assault Allegations?	verdict: false	http://checkyourfact.com/2017/11/14/fact-check-did-53-pastors-defend-roy-moore-against-sexual-assault-allegations/	None	None	None	David Sivak | Fact Check Editor	None	None	6:49 PM 11/14/2017	None	['None']
chct-00066	FACT CHECK: Did Kavanaugh 'Pull His Hand Back' From The Parkland Victim's Dad?	verdict: false	http://checkyourfact.com/2018/09/06/fact-check-kavanaugh-parkland-guttenberg/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	9:30 AM 09/06/2018	None	['None']
chct-00131	FACT CHECK: Has Trump Appointed 1 In Every 8 Circuit Court Judges?	verdict: true	http://checkyourfact.com/2018/05/18/fact-check-trump-circuit-court-judges/	None	None	None	David Sivak | Fact Check Editor	None	None	4:11 PM 05/18/2018	None	['None']
chct-00257	FACT CHECK: Did Al Franken Admit To Wrongdoing, Inappropriate Behavior?	verdict: false	http://checkyourfact.com/2017/12/12/fact-check-did-al-franken-admit-to-wrongdoing-inappropriate-behavior/	None	None	None	Kush Desai | Fact Check Reporter	None	None	1:54 PM 12/12/2017	None	['None']
chct-00283	FACT CHECK: ThinkProgress Founder Claims Clinton Couldn’t Have Blocked The Sale of Uranium One	verdict: false	http://checkyourfact.com/2017/10/31/fact-check-thinkprogress-founder-claims-clinton-couldnt-have-blocked-the-sale-of-uranium-one/	None	None	None	David Sivak | Fact Check Editor	None	None	5:13 PM 10/31/2017	None	['None']
chct-00160	FACT CHECK: Can Governors Refuse Trump’s Request To Send The National Guard To The Border?	verdict: true	http://checkyourfact.com/2018/04/06/fact-check-national-guard-border/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	12:51 PM 04/06/2018	None	['None']
chct-00288	FACT CHECK: Does The US Lose ‘Almost All’ Trade Disputes?	verdict: false	http://checkyourfact.com/2017/10/26/fact-check-does-the-us-lose-almost-all-trade-disputes/	None	None	None	David Sivak | Fact Check Editor	None	None	3:38 PM 10/26/2017	None	['None']
chct-00068	Trump Flew To Indiana For A Rally - Here Are Three Checks On His Claims	none	http://checkyourfact.com/2018/08/31/fact-check-trump-indiana-rally-2/	None	None	None	David Sivak | Fact Check Editor	None	None	11:07 AM 08/31/2018	None	['None']
chct-00334	FACT CHECK: Is Unemployment In Black America The Lowest Since ‘The Turn Of The Millennium'?	verdict: false	http://checkyourfact.com/2017/09/06/fact-check-is-african-american-unemployment-the-lowest-since-the-turn-of-the-millennium/	None	None	None	Kush Desai | Fact Check Reporter	None	None	9:08 PM 09/06/2017	None	['None']
chct-00277	FACT CHECK: Has The RNC Raised Twice As Much Money As The DNC?	verdict: true	http://checkyourfact.com/2017/11/06/fact-check-has-the-rnc-raised-twice-as-much-money-as-the-dnc/	None	None	None	Kush Desai | Fact Check Reporter	None	None	12:00 PM 11/06/2017	None	['None']
chct-00300	FACT CHECK: ‘Almost 50% Of Gun Sales Do Not Happen Through Federally Licensed Dealers’	verdict: false	http://checkyourfact.com/2017/10/10/fact-check-almost-50-of-gun-sales-do-not-happen-through-federally-licensed-dealers/	None	None	None	David Sivak | Fact Check Editor	None	None	2:24 PM 10/10/2017	None	['None']
chct-00313	FACT CHECK: Does Puerto Rico Have ‘Billions’ In Debt?	verdict: true	http://checkyourfact.com/2017/09/26/fact-check-does-puerto-rico-have-billions-in-debt/	None	None	None	Kush Desai | Fact Check Reporter	None	None	7:05 PM 09/26/2017	None	['None']
