pose-01347	"Largely we can eliminate the Department of Education."	in the works	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1439/dramatically-scale-back-us-education-department/	None	trumpometer	Donald Trump	None	None	Dramatically scale back the U.S. Education Department	2017-01-17T08:29:28	None	['None']
pose-01172	"And as governor, I will drive a stake through the heart of CSCOPE and will never allow common core in Texas." CSCOPE, developed by state-funded Education Service Centers, offered school districts curriculum tools, including classroom lesson plans, aligned with revised state academic standards. Critics said the material included inappropriate directives.	stalled	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1262/end-cscope-and-dont-allow-federal-common-core-acad/	None	abbott-o-meter	Greg Abbott	None	None	End CSCOPE and don't allow federal "common core" academic standards in Texas	2015-01-20T14:00:00	None	['Texas']
pose-00217	"Will ensure that any tax breaks for corporate recipients — or tax earmarks — are also publicly available on the Internet in an easily searchable format."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/233/expose-special-interest-tax-breaks-to-public-scrut/	None	obameter	Barack Obama	None	None	Expose Special Interest Tax Breaks to Public Scrutiny	2010-01-07T13:26:52	None	['None']
pose-00802	Make "permanent the recent tax cut extended to 40,000 small businesses in the last legislative session (under current law, the $1 million business margins tax exemption will expire in 2011)."	compromise	https://www.politifact.com/texas/promises/perry-o-meter/promise/833/make-small-business-tax-cut-permanent/	None	perry-o-meter	Rick Perry	None	None	Make small business tax cut permanent	2011-01-13T12:33:38	None	['None']
pose-00235	"Will create new Teacher Service Scholarships that will cover four years of undergraduate or two years of graduate teacher education, including high-quality alternative programs for mid-career recruits in exchange for teaching for at least four years in a high-need field or location."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/251/create-scholarships-to-recruit-new-teachers/	None	obameter	Barack Obama	None	None	Create scholarships to recruit new teachers	2010-01-07T13:26:52	None	['None']
pose-00234	"Will create a national 'Make College a Reality' initiative (that) will build on Obama's bipartisan proposal in the U.S. Senate to provide grants for students seeking college level credit at community colleges if their school does not provide those resources."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/250/support-college-credit-initiatives/	None	obameter	Barack Obama	None	None	Support college credit initiatives	2010-01-07T13:26:52	None	['United_States', 'Barack_Obama']
pose-00196	"Barack Obama and Joe Biden will lead a multilateral effort to address the issue of 'odious debt' by investigating ways in which 'loan sanctions' might be employed to create disincentives for private creditors to lend money to repressive, authoritarian regimes."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/211/create-loan-sanctions-to-stop-private-creditors-fr/	None	obameter	Barack Obama	None	None	Create loan sanctions to stop private creditors from lending to repressive regimes	2010-01-07T13:26:51	None	['Joe_Biden', 'Barack_Obama']
pose-00753	"I believe in the 2nd Amendment. Everybody has the right to keep and bear arms to either protect your family, protect yourselves, to be a hunter. The 2nd amendment is part of that Constitution. It's something I believe in. And, we're going to stand firm, very firm, for 2nd Amendment rights here in the state of Ohio."	in the works	https://www.politifact.com/ohio/promises/kasich-o-meter/promise/783/oppose-restrictions-on-gun-rights/	None	kasich-o-meter	John Kasich	None	None	Oppose restrictions on gun rights	2011-01-07T15:00:18	None	['Ohio', 'Constitutional_amendment']
pose-00567	"Propose biennial budgets in order to adequately review budget goals and give the public time to participate in the budget process."	promise broken	https://www.politifact.com/florida/promises/scott-o-meter/promise/590/propose-biennial-budgets-and-give-the-public-time/	None	scott-o-meter	Rick Scott	None	None	Propose biennial budgets and give the public time to participate	2010-12-21T09:36:20	None	['None']
pose-00794	Will seek a "constitutional amendment requiring a two-thirds vote of the Legislature to increase state taxes."	promise broken	https://www.politifact.com/texas/promises/perry-o-meter/promise/825/seek-constitutional-amendment-requiring-23-vote-o/	None	perry-o-meter	Rick Perry	None	None	Seek constitutional amendment requiring two-thirds vote of Legislature to raise taxes	2011-01-13T12:33:38	None	['None']
pose-00899	"As mayor, Bob Buckhorn will work with Tampa’s community development entities and private developers to attract and leverage the federal New Markets Tax Credit program in order to provide financing for business development in the economically underserved areas of Tampa."	promise kept	https://www.politifact.com/florida/promises/buck-o-meter/promise/931/work-to-attract-the-federal-new-markets-tax-credit/	None	buck-o-meter	Bob Buckhorn	None	None	Work to attract the federal New Markets Tax Credit	2011-05-18T14:33:25	None	['Bob_Buckhorn', 'Tampa,_Florida']
pose-00882	Will direct revenue from land and building sales "into a segregated fund to provide loans and grants to businesspeople eager to launch or expand ventures but are having trouble finding startup capital in the current tight credit market."	promise broken	https://www.politifact.com/wisconsin/promises/abele-o-meter/promise/914/create-fund-to-make-loans-and-grants-to-start-up-a/	None	abele-o-meter	Chris Abele	None	None	Create fund to make loans and grants to start-up and expanding businesses	2011-05-11T10:21:33	None	['None']
pose-00296	Will repeal provisions of the Chapter 13 law that prohibit bankruptcy judges from modifying the original terms of home mortgages for ordinary families -- regardless of whether the loan was predatory or unfair or is otherwise unaffordable -- "so that ordinary families can also get relief that bankruptcy laws were intended to provide."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/313/allow-bankruptcy-judges-to-modify-terms-of-a-home-/	None	obameter	Barack Obama	None	None	Allow bankruptcy judges to modify terms of a home mortgage	2010-01-07T13:26:54	None	['None']
pose-01214	"As Governor, I will fight to allow for online voter registration."	stalled	https://www.politifact.com/north-carolina/promises/coop-o-meter/promise/1305/reinstate-same-day-voter-registration/	None	coop-o-meter	Roy Cooper	None	None	Allow online voter registration	2017-01-04T14:21:50	None	['None']
pose-00841	"FitzGerald will work with corporate, community, state, federal, and education partners towards the full phase-in of the UPK (universal pre-kindergarten) implementation plan to ensure that all of Cuyahoga County’s children enter school ready to succeed. Additionally, the new county government will work to increase partnerships with Cuyahoga County’s public school districts and local governments to increase local UPK investments and community engagement."	in the works	https://www.politifact.com/ohio/promises/fitz-o-meter/promise/873/promote-universal-pre-kindergarten/	None	fitz-o-meter	Ed FitzGerald	None	None	Promote universal pre-kindergarten	2011-01-20T13:56:11	None	['None']
pose-00929	"One of my goals is to move Miami-Dade County government toward a paperless system of record keeping, aided by computer technology, which would make most records available online."	in the works	https://www.politifact.com/florida/promises/carlos-o-meter/promise/961/make-most-county-records-available-online/	None	carlos-o-meter	Carlos Gimenez	None	None	Make most county records available online	2011-08-15T14:34:46	None	['None']
pose-00264	"Will fight to increase funding for the Conservation Security Program and the major set-aside programs such as the Conservation Reserve Program, Wetlands Reserve Program, and Grasslands Reserve Program, so that rental rates can compete with rising commodity prices; will direct the Departments of Agriculture and the Interior to place a special emphasis on restoration of habitat for important game species associated with specific regions of the United States, such as bobwhite quail and Eastern and Osceola turkey habitat in the South, ruffed grouse habitat in the Northeast, and sage grouse and pronghorn antelope habitat in the West;" and will support the use of tax incentives and other financial mechanisms to encourage private landowners to restore and protect habitat."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/280/increase-funding-for-progams-that-conserve-lands-a/	None	obameter	Barack Obama	None	None	Increase funding for progams that conserve lands and habitat for select species such as the Osceola turkey	2010-01-07T13:26:53	None	['United_States', 'Wetlands_Reserve_Program']
pose-00628	Will require "a full accounting of Social Security, Medicare, and Medicaid, setting benchmarks for these programs and reviewing them regularly, and preventing the expansion of unfunded liabilities."	compromise	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/654/review-entitlements-and-prevent-expansion-of-unfun/	None	gop-pledge-o-meter	John Boehner	None	None	Review entitlements and prevent expansion of unfunded liabilities	2010-12-22T09:57:30	None	['Medicare_(United_States)', 'Social_Security_(United_States)']
pose-00989	The state will "use TVAAS to find where teacher performance is working and where it's not ... If we're going to move forward we're going to have to use data to see what's working and what's not in schools."	in the works	https://www.politifact.com/tennessee/promises/haslam-o-meter/promise/1056/use-tvaas-to-rate-teacher-performance/	None	haslam-o-meter	Bill Haslam	None	None	Use TVAAS to rate teacher performance	2012-01-18T15:26:36	None	['None']
pose-00227	"Will quadruple Early Head Start, increase Head Start funding and improve quality for both."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/243/expand-early-head-start-and-head-start/	None	obameter	Barack Obama	None	None	Expand Early Head Start and Head Start	2010-01-07T13:26:52	None	['None']
pose-00918	"As mayor, Bob will provide continued support for research sponsored by the University of South Florida through assistance with zoning, land use and regulatory changes necessary to facilitate the development and clustering of spin-off companies. This includes development of additional opportunities around the USF Center for Advanced Medical Learning & Simulation (CAMLS) in downtown Tampa."	promise kept	https://www.politifact.com/florida/promises/buck-o-meter/promise/950/support-usf-research-efforts/	None	buck-o-meter	Bob Buckhorn	None	None	Support USF research efforts	2011-05-18T14:33:25	None	['Tampa,_Florida', 'University_of_South_Florida']
pose-00238	Will "create Teacher Residency Programs that will supply 30,000 exceptionally well-prepared recruits to high-need schools."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/254/create-teacher-residency-programs-that-will-send-t/	None	obameter	Barack Obama	None	None	Create Teacher Residency Programs that will send teachers to high-need schools	2010-01-07T13:26:52	None	['None']
pose-00602	"Rick Scott supports the adoption of the Daubert standard to be used in the state of Florida. Forty of fifty states have adopted the more modern Daubert standard, by which evidence based on innovative or unusual scientific knowledge may be admitted only after it has been established that the evidence is reliable and scientifically valid."	promise kept	https://www.politifact.com/florida/promises/scott-o-meter/promise/626/adopt-the-daubert-standard-on-scientific-knowledge/	None	scott-o-meter	Rick Scott	None	None	Adopt the Daubert standard on scientific knowledge	2011-05-09T10:59:31	None	['None']
pose-00635	Will "require each bill moving through Congress to include a clause citing the specific constitutional authority upon which the bill is justified."	promise kept	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/665/require-bills-to-include-a-clause-citing-its-autho/	None	gop-pledge-o-meter	John Boehner	None	None	Require bills to include a clause citing its authority in the Constitution	2010-12-22T09:57:30	None	['United_States_Congress']
pose-00698	"We will take action to simplify the business tax system and plan for a sustainable state budget."	promise kept	https://www.politifact.com/rhode-island/promises/linc-o-meter/promise/728/simplify-business-tax-system/	None	linc-o-meter	Lincoln Chafee	None	None	Simplify business tax system	2014-12-31T17:04:17	None	['None']
pose-01267	"I want it built, but I want a piece of the profits."	in the works	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1358/approve-keystone-xl-project-and-reap-profits/	None	trumpometer	Donald Trump	None	None	Approve the Keystone XL project and reap the profits	2017-01-17T09:01:07	None	['None']
pose-00600	"Rick Scott will work with the Florida Legislature" to "ensure that Citizens consistently operates on actuarially sound rates."	in the works	https://www.politifact.com/florida/promises/scott-o-meter/promise/624/reform-citizens-insurance-to-consistently-operate/	None	scott-o-meter	Rick Scott	None	None	Reform Citizens Insurance to consistently operate on actuarially sound rates	2010-12-21T09:36:20	None	['None']
pose-01176	Provide $15 million a year to help teachers master tenets of careful, consistent and systematic reading instruction.	promise kept	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1266/create-reading-learn-academies-fourth-and-fifth-gr/	None	abbott-o-meter	Greg Abbott	None	None	Create reading-to-learn academies for fourth- and fifth-grade teachers	2015-01-20T14:00:00	None	['None']
pose-00789	Enhance access to needed small business capital through micro-enterprise lending	not yet rated	https://www.politifact.com/georgia/promises/deal-o-meter/promise/820/create-a-micro-loan-enterprise-program-of-10000/	None	deal-o-meter	Nathan Deal	None	None	Create a micro-loan enterprise program of $10,000 or less	2011-01-06T16:27:46	None	['None']
pose-00825	Will -- through Commission on Waste, Fraud and Abuse -- identify $300 million in savings. "By also taking advantage of savings that have already been publicly identified such as $22.5 million per year in Wisconsin Shares fraud and $66 million per year in excessive overtime, we can save at least $300 million per year."	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/857/identify-300-million-waste-fraud-and-abuse-state-b/	None	walk-o-meter	Scott Walker	None	None	Identify $300 million in waste, fraud and abuse in state budget and eliminate it	2011-01-14T21:42:42	None	['None']
pose-00848	"FitzGerald will ensure that the decision making process of county government is open and transparent. Only by conducting our business in the open can we restore public trust in local government. Transparency not only discourages questionable dealings, it also yields better public policy by encouraging public participation."	promise kept	https://www.politifact.com/ohio/promises/fitz-o-meter/promise/880/conduct-business-in-the-open/	None	fitz-o-meter	Ed FitzGerald	None	None	Conduct business in the open	2011-01-20T13:56:11	None	['None']
pose-00350	"Will appoint a Chief Financial Officer to oversee the rebuilding following national disasters to minimize waste and abuse."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/369/appoint-a-chief-financial-officer-to-oversee-the-r/	None	obameter	Barack Obama	None	None	Appoint a Chief Financial Officer to oversee the rebuilding following national disasters	2010-01-07T13:26:56	None	['None']
pose-01304	"We are going to make sure every veteran in America has the choice to seek care at the Veterans Administration or to seek private medical care paid for by our government."	in the works	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1396/increase-veterans-health-care/	None	trumpometer	Donald Trump	None	None	Increase veterans' health care	2017-01-17T09:14:50	None	['United_States', 'United_States_Department_of_Veterans_Affairs']
pose-01013	Will “improve the efficiency of the Tennessee Department of Motor Vehicles and make sure taxpayers are treated like valuable customers, the way we do in business.”	in the works	https://www.politifact.com/tennessee/promises/haslam-o-meter/promise/1092/improving-motor-vehicles-department/	None	haslam-o-meter	Bill Haslam	None	None	Improving Motor Vehicles Department	2012-04-28T18:05:23	None	['None']
pose-00495	"I can make a firm pledge. Under my plan, no family making less than $250,000 a year will see any form of tax increase. Not your income tax, not your payroll tax, not your capital gains taxes, not any of your taxes."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/515/no-family-making-less-250000-will-see-any-form-tax/	None	obameter	Barack Obama	None	None	No family making less than $250,000 will see "any form of tax increase."	2010-01-07T13:27:01	None	['None']
pose-01053	"I will make myself and my staff available to the press on a regular basis."	promise kept	https://www.politifact.com/florida/promises/krise-o-meter/promise/1135/make-staff-available-press-regular-basis/	None	krise-o-meter	Rick Kriseman	None	None	Make staff available to press on a regular basis	2013-12-31T12:16:50	None	['None']
pose-00661	Will codify "the Hyde Amendment so that it applies to all federal funding, whether those funds are appropriated by Congress or authorized by Congress."	promise broken	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/691/codify-hyde-amendment-to-prohibit-federal-funding/	None	gop-pledge-o-meter	John Boehner	None	None	Codify Hyde Amendment to prohibit federal funding of abortion	2010-12-22T09:57:30	None	['United_States_Congress', 'Hyde_Amendment']
pose-00535	In a conference call Monday with reporters, Walker said his first budget would undo tax increases approved this year by the Legislature. This year's state budget included increases in business taxes; the capital gains tax; and the income tax for the wealthiest residents. Walker said he would do away with those increases.	compromise	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/558/repeal-the-combined-reporting-business-tax-appro/	None	walk-o-meter	Scott Walker	None	None	Repeal the "combined reporting" business tax approved in 2009	2010-12-20T23:16:36	None	['None']
pose-01246	"We must ensure everyone in North Carolina has access to affordable, high-speed broadband Internet service. ... As Governor, I will work to (expand access)."	in the works	https://www.politifact.com/north-carolina/promises/coop-o-meter/promise/1337/expand-high-speed-internet-access/	None	coop-o-meter	Roy Cooper	None	None	Expand high-speed internet access	2017-01-05T19:46:27	None	['North_Carolina']
pose-01096	As governor, Gina will: Create a Loan Forgiveness Program for graduates who agree to live and work in Rhode Island.	promise kept	https://www.politifact.com/rhode-island/promises/gina-meter/promise/1179/create-loan-forgiveness-program/	None	gina-meter	Gina Raimondo	None	None	Create a Loan Forgiveness Program	2015-09-27T00:00:00	None	['Rhode_Island']
pose-00136	"Too often, top-level military decisions, which impact the National Guard, are made without its input. Obama cosponsored legislation to elevate the Chief of the National Guard to the rank of four-star general and make the chief a member of the Joint Chiefs of Staff, the top military advisory panel to the president. As president, Obama will sign this legislation into law."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/146/make-national-guard-leader-a-member-of-the-joint-c/	None	obameter	Barack Obama	None	None	Make National Guard leader a member of the Joint Chiefs of Staff	2012-01-18T13:26:49	None	['Barack_Obama', 'National_Guard_of_the_United_States', 'Joint_Chiefs_of_Staff']
pose-00651	"Conduct an immediate and comprehensive review of existing and proposed government rules, regulations, and statutes that impose additional, unnecessary costs on employers and job creators."	compromise	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/681/conduct-an-immediate-and-comprehensive-review-of-e/	None	gop-pledge-o-meter	Eric Cantor	None	None	Conduct an immediate and comprehensive review of existing and proposed government rules, regulations and statutes	2010-12-22T09:57:30	None	['None']
pose-00669	"And we will update our nuclear warheads."	promise kept	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/699/update-nuclear-warheads/	None	gop-pledge-o-meter	Eric Cantor	None	None	Update nuclear warheads	2010-12-22T09:57:30	None	['None']
pose-00075	Government "at all levels should lead the effort to develop a national and regional strategy for public health … government must invest in workforce recruitment."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/78/improve-recruitment-of-public-health-workers/	None	obameter	Barack Obama	None	None	Improve recruitment of public health workers	2010-01-07T13:26:47	None	['None']
pose-00064	Implement and fund "evidence-based interventions, such as patient navigator programs." A patient navigator is someone specifically designated to guide patients and their families through the complexities of the health care system.	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/67/implement-and-fund-proven-health-intervention-prog/	None	obameter	Barack Obama	None	None	Implement and fund proven health intervention programs	2010-01-07T13:26:47	None	['None']
pose-00614	"I support the State University System partnering with government and private industry to pursue advanced applications, production and research in sustainable energy endeavor. Therefore we will pursue additional programs such as the FHTCC throughout the state." *(Florida High Technology Corridor Council)	compromise	https://www.politifact.com/florida/promises/scott-o-meter/promise/640/support-university-private-partnerships/	None	scott-o-meter	Rick Scott	None	None	Support university-private partnerships	2010-12-21T09:36:20	None	['None']
pose-00685	"Government procurement has become synonymous with fraud and inefficiency. I will eradicate this longstanding trend by introducing transparency to the procurement process. Like the federal BetterBuy Project, our administration will offer citizens a way to submit, comment on, and vote on ideas for making our state’s procurement process more effective."	in the works	https://www.politifact.com/rhode-island/promises/linc-o-meter/promise/715/will-make-the-state-procurement-process-more-trans/	None	linc-o-meter	Lincoln Chafee	None	None	Will make the state procurement process more transparent.	2010-12-22T20:51:45	None	['None']
pose-01041	"As mayor, I will tighten our high-speed pursuit policy."	promise kept	https://www.politifact.com/florida/promises/krise-o-meter/promise/1122/tighten-high-speed-pursuit-policy/	None	krise-o-meter	Rick Kriseman	None	None	Tighten high-speed pursuit policy	2013-12-31T12:12:23	None	['None']
pose-01265	“I will get rid of gun-free zones on schools, and — you have to — and on military bases."	in the works	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1356/eliminate-gun-free-zones-schools-and-military-base/	None	trumpometer	Donald Trump	None	None	Eliminate gun-free zones at schools and military bases	2017-01-17T08:42:17	None	['None']
pose-01195	"Prohibiting the practice of funds consolidation is a critical reform that will restore truth-in-budgeting. Dedicated accounts should be used only for their intended purpose, not to grow the state budget." Abbott said this change, taking effect in 2023-24, would require lawmakers to send voters a proposed constitutional amendment.	promise broken	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1285/bar-statutorily-dedicated-accounts-being-used-simp/	None	abbott-o-meter	Greg Abbott	None	None	Bar statutorily-dedicated accounts from being used simply to certify the state budget is balanced	2015-01-20T14:00:00	None	['None']
pose-00429	"Will increase fuel economy standards 4 percent per year ... ."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/449/raise-fuel-economy-standards/	None	obameter	Barack Obama	None	None	Raise fuel economy standards	2010-01-07T13:26:59	None	['None']
pose-01001	Will "develop a dashboard for (the) administration's policy goals based around (the) overall vision of making Tennessee the No. 1 state in the Southeast for high quality jobs and designed to measure the state's progress and keep government accountable. ... I plan to issue an annual report card that will measure state government's progress, but in order for that to be meaningful there needs to be consensus around the direction we set for the state."	promise kept	https://www.politifact.com/tennessee/promises/haslam-o-meter/promise/1069/create-dashboard-for-measuring-states-success/	None	haslam-o-meter	Bill Haslam	None	None	Create "dashboard" for measuring state's success	2012-01-18T15:26:36	None	['Tennessee']
pose-00756	"I will do what I have done on the federal level and we will take our stand and do what Arizona has done."	promise kept	https://www.politifact.com/georgia/promises/deal-o-meter/promise/786/create-an-arizona-style-immigration-law/	None	deal-o-meter	Nathan Deal	None	None	Create an Arizona-style immigration law	2011-01-06T16:27:46	None	['None']
pose-01325	"The J-1 visa jobs program for foreign youth will be terminated and replaced with a resume bank for inner city youth provided to all corporate subscribers to the J-1 visa program."	stalled	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1417/replace-j-1-visa-inner-city-resume-bank/	None	trumpometer	Donald Trump	None	None	Replace J-1 Visa with Inner City Resume Bank	2017-01-17T08:40:26	None	['J-1_visa']
pose-00482	"The pledge is (Sasha and Malia) will get their dog, win or lose."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/502/get-his-daughters-a-puppy/	None	obameter	Barack Obama	None	None	Get his daughters a puppy	2010-01-07T13:27:00	None	['None']
pose-00178	"Barack Obama and Joe Biden will institutionalize the Proliferation Security Initiative (PSI), a global initiative aimed at stopping shipments of weapons of mass destruction, their delivery systems, and related materials worldwide. They will expand the responsibilities of its members, not only in stopping illicit nuclear shipments, but also in eradicating nuclear black market networks. A stronger PSI will produce greater international intelligence and police cooperation, maintain tougher export controls and criminal penalties for violations in countries around the world, and apply the tools developed to combat terrorist financing to shut down proliferators' financial networks."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/192/strengthen-the-proliferation-security-initiative/	None	obameter	Barack Obama	None	None	Strengthen the Proliferation Security Initiative (PSI) aimed at stopping spread of weapons of mass destruction	2010-01-07T13:26:51	None	['Joe_Biden', 'Barack_Obama', 'Proliferation_Security_Initiative']
pose-01165	"Texas must become No. 1 in the nation for educating our children." We asked Abbott aides how he intended to gauge the state's status as No. 1 and didn't immediately hear back.	not yet rated	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1255/make-texas-no-1-nation-education/	None	abbott-o-meter	Greg Abbott	None	None	Make Texas No. 1 in the nation in education	2015-01-20T14:00:00	None	['Texas']
pose-00139	"Restore U.S. leadership on space issues by seeking code of conduct for space-faring nations, including a worldwide ban on weapons to interfere with satellites and a ban on testing anti-satellite weapons. Initiating and stating a willingness to participate in a regime protecting access to space will help the United States return to a position of leadership in promoting global stability."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/150/seek-code-of-conduct-for-space-faring-nations/	None	obameter	Barack Obama	None	None	Seek code of conduct for space-faring nations	2010-01-07T13:26:49	None	['United_States']
pose-00314	Will re-establish an organizational authority in the federal government with a sufficiently broad mandate to oversee a comprehensive and integrated strategy and policy dealing with all aspects of the government's space-related programs, including those being managed by NASA, the Department of Defense, the National Reconnaissance Office, the Commerce Department, the Transportation Department, and other federal agencies. This Council reporting to the president "will oversee and coordinate civilian, military, commercial and national security space activities. It will solicit public participation, engage the international community, and work toward a 21st century vision of space that constantly pushes the envelope on new technologies as it pursues a balanced national portfolio that expands our reach into the heavens and improves life here on Earth."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/331/re-establish-the-national-aeronautics-and-space-co/	None	obameter	Barack Obama	None	None	Re-establish the National Aeronautics and Space Council	2010-01-07T13:26:55	None	['United_States_Department_of_Commerce', 'United_States_Department_of_Defense', 'NASA', 'United_States_Department_of_Transportation']
pose-00532	In a conference call Monday (Nov. 2, 2009) with reporters, Walker said his first budget would undo tax increases approved this year by the Legislature. This year's state budget included increases in business taxes; the capital gains tax; and the income tax for the wealthiest residents. Walker said he would do away with those increases.	promise broken	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/554/repeal-2009-income-tax-increase-on-wealthiest-taxp/	None	walk-o-meter	Scott Walker	None	None	Repeal 2009 income tax increase on wealthiest taxpayers	2010-12-20T23:16:36	None	['None']
pose-01275	“My plan will also ensure funding for historic black colleges and universities, more affordable two- and four-year college and support for trade and vocational education.”	in the works	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1366/ensure-funding-historic-black-colleges/	None	trumpometer	Donald Trump	None	None	Ensure funding for historic black colleges	2017-01-17T08:32:55	None	['None']
