tron-02143	Popcorn Carnival Video Virus Attacking Phones Via WhatsApp	fiction!	https://www.truthorfiction.com/popcorn-carnival-virus-whatsapp/	None	internet	None	None	['cyberattacks', 'warnings', 'whatsapp']	Popcorn Carnival Video Virus Attacking Phones Via WhatsApp	Jul 31, 2017	None	['None']
tron-01511	Putin Wants George Soros Dead or Alive	fiction!	https://www.truthorfiction.com/putin-wants-george-soros-dead-alive/	None	government	None	None	['foreign leaders', 'international', 'liberal agenda']	Putin Wants George Soros Dead or Alive	Nov 22, 2016	None	['None']
tron-03206	Wasilla Mayor Sarah Palin Banned Books	fiction!	https://www.truthorfiction.com/palin-banned-books/	None	politics	None	None	None	Wasilla Mayor Sarah Palin Banned Books	Mar 17, 2015	None	['None']
tron-03527	72 DHS Employees on a Terrorist Watch List	fiction!	https://www.truthorfiction.com/72-dhs-employees-on-a-terrorist-watch-list/	None	terrorism	None	None	None	72 DHS Employees on a Terrorist Watch List	Dec 8, 2015	None	['None']
tron-00157	Beautiful picture of the sun shining between the World Trade Center towers	truth!	https://www.truthorfiction.com/wtc-sun/	None	9-11-attack	None	None	None	Beautiful picture of the sun shining between the World Trade Center towers	Mar 25, 2015	None	['None']
tron-02585	August 2010 Has 5 Sundays, 5 Mondays and 5 Tuesdays For the First Time in 823 Years	fiction!	https://www.truthorfiction.com/august-2010/	None	miscellaneous	None	None	None	August 2010 Has 5 Sundays, 5 Mondays and 5 Tuesdays For the First Time in 823 Years	Mar 17, 2015	None	['None']
tron-02130	Mexico-Argentina Trade Agreement Signed, U.S. Farmers to Lose Billions	truth! & fiction!	https://www.truthorfiction.com/mexico-argentina-trade-agreement-trump/	None	international	None	None	['donald trump', 'mexico', 'nafta', 'trade']	Mexico-Argentina Trade Agreement Signed, U.S. Farmers to Lose Billions	Nov 14, 2017	None	['United_States']
tron-02527	Walt and Cindy Miller’s Cancellation Letter to AARP	confirmed authorship!	https://www.truthorfiction.com/miller-aarp/	None	miscellaneous	None	None	None	Walt and Cindy Miller’s Cancellation Letter to AARP	Mar 17, 2015	None	['None']
tron-02415	Getting to Know John McCain by Karl Rove	truth!	https://www.truthorfiction.com/drjohnmccain/	None	military	None	None	None	Getting to Know John McCain by Karl Rove	Mar 17, 2015	None	['None']
tron-03019	Hillary Clinton “Probably” has Parkinson’s Disease	unproven!	https://www.truthorfiction.com/hillary-clinton-probably-parkinsons-disease/	None	politics	None	None	['2016 election', 'conspiracy', 'hillary clinton', 'the clintons']	Hillary Clinton “Probably” has Parkinson’s Disease	Sep 9, 2016	None	['None']
tron-03578	January 5 Sober Virus Threat	truth!	https://www.truthorfiction.com/sober-1-5/	None	virus	None	None	None	January 5 Sober Virus Threat	Mar 17, 2015	None	['None']
tron-00342	Hijacker on 9/11 was held by Clinton or Reagan, but released	fiction!	https://www.truthorfiction.com/hijacker/	None	9-11-attack	None	None	None	Hijacker on 9/11 was held by Clinton or Reagan, but released	Mar 17, 2015	None	['Ronald_Reagan', 'Bill_Clinton']
tron-00448	The fisherman who befriended a great white shark	fiction!	https://www.truthorfiction.com/petshark/	None	animals	None	None	None	The fisherman who befriended a great white shark	Mar 17, 2015	None	['None']
tron-02975	Following Trump Win, KKK Clansmen Openly March in North Carolina	fiction!	https://www.truthorfiction.com/following-trump-win-kkk-clansmen-openly-march-north-carolina/	None	politics	None	None	['2016 election', 'donald trump', 'hillary clinton']	Following Trump Win, KKK Clansmen Openly March in North Carolina	Nov 9, 2016	None	['None']
tron-02062	Inspirational sand sculptures in Maryland	truth!	https://www.truthorfiction.com/sculptures/	None	inspirational	None	None	None	Inspirational sand sculptures in Maryland	Mar 17, 2015	None	['None']
tron-03343	Pat Robertson: Orlando Night Club Shooting Was God’s Punishment for Homosexuality	fiction!	https://www.truthorfiction.com/pat-robertson-orlando-night-club-shooting-gods-punishment-homosexuality/	None	religious	None	None	None	Pat Robertson: Orlando Night Club Shooting Was God’s Punishment for Homosexuality	Jun 13, 2016	None	['Pat_Robertson']
tron-01732	Health Care Bill Establishes Dhimmitude, Which Exempts Moslem Participation by Granting Them Jurisdiction in the U.S.	fiction!	https://www.truthorfiction.com/dhimmitude/	None	government	None	None	None	Health Care Bill Establishes Dhimmitude, Which Exempts Moslem Participation by Granting Them Jurisdiction in the U.S.	Mar 17, 2015	None	['United_States']
tron-03199	Sarah Palin and the Vikings?	truth!	https://www.truthorfiction.com/sarahpalin-vikings/	None	politics	None	None	None	Sarah Palin and the Vikings?	Mar 17, 2015	None	['Sarah_Palin']
tron-00946	Record-Breaking Megawoosh Waterslide Jump	fiction!	https://www.truthorfiction.com/megawoosh/	None	computers	None	None	None	Record-Breaking Megawoosh Waterslide Jump	Mar 17, 2015	None	['None']
tron-00045	Hurricane Harvey Flooding Uncovers Secret Stash of Obama Administration Ammo	fiction!	https://www.truthorfiction.com/hurricane-harvey-flooding-secret-obama-ammo/	None	9-11-attack	None	None	['barack obama', 'fake news', 'hurricane harvey', 'russia']	Hurricane Harvey Flooding Uncovers Secret Stash of Obama Administration Ammo	Sep 7, 2017	None	['None']
tron-00220	The 9/11 widow who visited Iraq	truth!	https://www.truthorfiction.com/christyferer/	None	9-11-attack	None	None	None	The 9/11 widow who visited Iraq	Mar 17, 2015	None	['None']
tron-01191	“I’m Sorry” from Lt. Gen. Chuck Pitman	fiction!	https://www.truthorfiction.com/pitman/	None	crime-police	None	None	None	“I’m Sorry” from Lt. Gen. Chuck Pitman	Mar 17, 2015	None	['None']
tron-03533	Containers of Weapons Headed for Refugee Camps Seized in Greece	fiction!	https://www.truthorfiction.com/containers-of-weapons-headed-for-refugee-camps-seized-in-greece/	None	terrorism	None	None	None	Containers of Weapons Headed for Refugee Camps Seized in Greece	Sep 15, 2015	None	['None']
tron-02556	Remington Arms moving from New York	truth!	https://www.truthorfiction.com/remington-arms-moving/	None	miscellaneous	None	None	None	Remington Arms moving from New York	Mar 17, 2015	None	['None']
tron-01237	Gang members hiding in the back seats of cars to kidnap women	mostly fiction!	https://www.truthorfiction.com/gangkidnap/	None	crime-police	None	None	None	Gang members hiding in the back seats of cars to kidnap women	Mar 17, 2015	None	['None']
tron-00661	’19 Kids and Counting’ Star Josh Duggar Faced Sexual Assault Allegations	truth!	https://www.truthorfiction.com/19-kids-and-counting-star-josh-duggar-faced-sexual-assault-allegations/	None	celebrities	None	None	None	’19 Kids and Counting’ Star Josh Duggar Faced Sexual Assault Allegations	May 23, 2015	None	['None']
tron-02281	“Goodbye Petty Officer 2nd Class Janaye Ervin” After National Anthem Protest	fiction!	https://www.truthorfiction.com/goodbye-petty-officer-2nd-class-janaye-ervin/	None	military	None	None	['military', 'patriotism', 'protests', 'sports']	“Goodbye Petty Officer 2nd Class Janaye Ervin” After National Anthem Protest	Sep 6, 2017	None	['None']
tron-02316	U.S.A.F. Veteran Brian Kolfage’s letter to President Obama	confirmed authorship!	https://www.truthorfiction.com/brian-kolfage/	None	military	None	None	None	U.S.A.F. Veteran Brian Kolfage’s letter to President Obama	Mar 17, 2015	None	['None']
tron-00158	A New Navy Ship, the USS New York, is Partly Built With Steel From the Ruins of the World Trade Center	truth!	https://www.truthorfiction.com/ussnewyork/	None	9-11-attack	None	None	None	A New Navy Ship, the USS New York, is Partly Built With Steel From the Ruins of the World Trade Center	Mar 24, 2015	None	['None']
tron-01792	Paul Ryan: Women Using Birth Control Commit Murder	fiction!	https://www.truthorfiction.com/paul-ryan-women-birth-control-murder/	None	health-medical	None	None	['congress', 'conservative agenda', 'healthcare', 'satire']	Paul Ryan: Women Using Birth Control Commit Murder	Mar 8, 2017	None	['None']
tron-03097	Joe Biden: No Ordinary Citizens Care About Constitutional Rights	fiction!	https://www.truthorfiction.com/joe-biden-no-ordinary-citizens-care-about-constitutional/	None	politics	None	None	None	Joe Biden: No Ordinary Citizens Care About Constitutional Rights	Feb 12, 2016	None	['None']
tron-00031	Army Sgt. La David T. Johnson Was a Deserter Before His Death in Nigeria	fiction!	https://www.truthorfiction.com/la-david-t-johnson-deserted-before-death-niger-deat/	None	9-11-attack	None	None	None	Army Sgt. La David T. Johnson Was a Deserter Before His Death in Nigeria	Oct 27, 2017	None	['None']
tron-02965	Obama Hangs Hillary Clinton Portrait in White House	fiction!	https://www.truthorfiction.com/obama-hangs-hillary-clinton-portrait-in-white-house/	None	politics	None	None	['2016 election', 'barack obama', 'donald trump', 'hillary clinton']	Obama Hangs Hillary Clinton Portrait in White House	Dec 6, 2016	None	['None']
tron-02724	Malia Obama Arrested with “Gang of Thugs” in Chicago	fiction!	https://www.truthorfiction.com/malia-obama-arrested-gang-thugs-chicago/	None	obama	None	None	['barack obama', 'obama family', 'satire']	Malia Obama Arrested with “Gang of Thugs” in Chicago	 May 9, 2017	None	['None']
tron-00625	WWE Superstar John Cena Reported Dead in Accident	fiction!	https://www.truthorfiction.com/wwe-superstar-john-cena-reported-dead-accident/	None	celebrities	None	None	None	WWE Superstar John Cena Reported Dead in Accident	Jul 11, 2016	None	['None']
tron-01075	Chris Harper-Mercer Was an Islamist Terrorist with Ties to ISIS	fiction!	https://www.truthorfiction.com/chris-harper-mercer-was-an-islamist-terrorist-with-ties-to-isis/	None	crime-police	None	None	None	Chris Harper-Mercer Was an Islamist Terrorist with Ties to ISIS	Oct 5, 2015	None	['None']
tron-01803	Doctors Expose Zika Virus Hoax	fiction!	https://www.truthorfiction.com/doctors-expose-zika-virus-hoax/	None	health-medical	None	None	None	Doctors Expose Zika Virus Hoax	Feb 16, 2016	None	['None']
tron-01771	Refunds from Bush tax bill distributed by SS number	truth!	https://www.truthorfiction.com/taxrefund/	None	government	None	None	None	Refunds from Bush tax bill distributed by SS number	Mar 16, 2015	None	['None']
tron-03312	West Virginia Attorney General’s office	none	https://www.truthorfiction.com/cell-wv/	None	redfaces	None	None	None	West Virginia Attorney General’s office	Mar 13, 2015	None	['None']
tron-02700	Hotels Required to Accept Evacuees With Pets During Natural Disasters	fiction!	https://www.truthorfiction.com/hotels-required-to-accept-evacuees-pets/	None	natural-disasters	None	None	['FEMA', 'hurricane harvey', 'Hurricane Irma', 'natural disasters']	Hotels Required to Accept Evacuees With Pets During Natural Disasters	Sep 11, 2017	None	['None']
tron-02502	The bizarre death of Ronald Opus	fiction!	https://www.truthorfiction.com/ronaldopus/	None	miscellaneous	None	None	None	The bizarre death of Ronald Opus	Mar 17, 2015	None	['None']
tron-02892	Nancy Pelosi Disgusted With Trump for Letting People Keep More Money They Earned	fiction!	https://www.truthorfiction.com/nancy-pelosi-disgusted-trump-letting-people-keep-money-earned/	None	politics	None	None	['congress', 'donald trump', 'gop', 'nancy pelosi', 'taxes']	Nancy Pelosi Disgusted With Trump for Letting People Keep More Money They Earned	Dec 29, 2017	None	['None']
tron-00487	Photo Captures a 50-foot wide “Crabzilla”	fiction!	https://www.truthorfiction.com/crabzilla/	None	animals	None	None	None	Photo Captures a 50-foot wide “Crabzilla”	Mar 17, 2015	None	['None']
tron-01435	Foods that resemble the body parts they benefit	unproven!	https://www.truthorfiction.com/foods-bodyparts/	None	food	None	None	None	Foods that resemble the body parts they benefit	Mar 17, 2015	None	['None']
tron-03345	Target Stops Selling the Bible	fiction!	https://www.truthorfiction.com/target-stops-selling-bible/	None	religious	None	None	None	Target Stops Selling the Bible	May 18, 2016	None	['None']
tron-03047	Pope Francis Shocks World By Endorsing Donald Trump	fiction!	https://www.truthorfiction.com/pope-francis-shocks-world-endorsing-donald-trump/	None	politics	None	None	None	Pope Francis Shocks World By Endorsing Donald Trump	Jul 21, 2016	None	['None']
tron-03342	British Waterpark Bans Bikinis to Appease Muslims	fiction!	https://www.truthorfiction.com/british-waterpark-bans-bikinis-appease-muslims/	None	religious	None	None	None	British Waterpark Bans Bikinis to Appease Muslims	Jun 14, 2016	None	['None']
tron-00828	Liz Claiborne is actually a Satanist who gives proceeds to Satanism	fiction!	https://www.truthorfiction.com/lizclaiborne/	None	celebrities	None	None	None	Liz Claiborne is actually a Satanist who gives proceeds to Satanism	Mar 17, 2015	None	['None']
tron-01103	Don’t drink Coca-Cola products after September 5, 2002	fiction!	https://www.truthorfiction.com/coke-sep5/	None	crime-police	None	None	None	Don’t drink Coca-Cola products after September 5, 2002	Mar 17, 2015	None	['None']
tron-01946	Photo of President Barack Obama and Son at 2012 Democratic Convention	fiction!	https://www.truthorfiction.com/luther-obama/	None	humorous	None	None	None	Photo of President Barack Obama and Son at 2012 Democratic Convention	Mar 17, 2015	None	['None']
tron-02558	Fatal Roller Coaster Crash at Universal Studios	fiction!	https://www.truthorfiction.com/fatal-roller-coaster/	None	miscellaneous	None	None	None	Fatal Roller Coaster Crash at Universal Studios	Mar 17, 2015	None	['None']
tron-02937	Donald Trump Received Ellis Island Medal of Honor in 1986	truth!	https://www.truthorfiction.com/donald-trump-ellis-island-medal-honor/	None	politics	None	None	['donald trump', 'immigrants', 'refugees']	Donald Trump Received Ellis Island Medal of Honor in 1986	Feb 15, 2017	None	['None']
tron-01473	Delaware, Ohio, Cemetery Exhumes Bodies of Confederate Soldiers	fiction!	https://www.truthorfiction.com/delaware-cemetery-exhumes-confederate/	None	government	None	None	['civil war', 'confederacy', 'fake news', 'protests']	Delaware, Ohio, Cemetery Exhumes Bodies of Confederate Soldiers	Aug 28, 2017	None	['Ohio', 'Delaware']
tron-01172	Daughter of Jeremiah Wright Convicted in Fraud Scheme	truth!	https://www.truthorfiction.com/jeri-wright/	None	crime-police	None	None	None	Daughter of Jeremiah Wright Convicted in Fraud Scheme	Mar 17, 2015	None	['None']
tron-02094	Heather Levia Said She was Fired From McDonalds After Buying Meals for Firefighters	truth!	https://www.truthorfiction.com/heather-levia-mcdonalds/	None	inspirational	None	None	None	Heather Levia Said She was Fired From McDonalds After Buying Meals for Firefighters	Mar 17, 2015	None	['None']
tron-01945	Shutdown Prompts Congressional Impeachment Hearings	fiction! & satire!	https://www.truthorfiction.com/house-impeach-obama-daily-currant-101613/	None	humorous	None	None	None	Shutdown Prompts Congressional Impeachment Hearings	Mar 17, 2015	None	['None']
tron-03581	FBI Storm Worm Virus Warning	truth!	https://www.truthorfiction.com/fbi-storm-worm/	None	virus	None	None	None	FBI Storm Worm Virus Warning	Mar 17, 2015	None	['None']
tron-01804	Left-Handed People Qualify for Disability	fiction!	https://www.truthorfiction.com/left-handed-people-qualify-for-disability/	None	health-medical	None	None	None	Left-Handed People Qualify for Disability	Jan 28, 2016	None	['None']
tron-01070	Dorothy Bland Made Up Allegations that White Officers Stopped Her for Walking While Black	disputed!	https://www.truthorfiction.com/dorothy-bland-made-up-allegations-that-white-officers-stopped-her-for-walking-while-black/	None	crime-police	None	None	None	Dorothy Bland Made Up Allegations that White Officers Stopped Her for Walking While Black	Nov 3, 2015	None	['None']
tron-01590	Bill and Hillary’s NY house payment paid by the government	fiction!	https://www.truthorfiction.com/clintonnymortgage/	None	government	None	None	None	Bill and Hillary’s NY house payment paid by the government	Mar 17, 2015	None	['None']
tron-02491	Salvation Army Instructed Bell Ringers Not to Say “Merry Christmas”	fiction!	https://www.truthorfiction.com/salvation-army-merry-christmas/	None	miscellaneous	None	None	None	Salvation Army Instructed Bell Ringers Not to Say “Merry Christmas”	Mar 17, 2015	None	['None']
tron-02784	The Architect of Destruction by Maureen Scott	confirmed authorship!	https://www.truthorfiction.com/architect-destruction-maureen-scott-101113/	None	obama	None	None	None	The Architect of Destruction by Maureen Scott	Mar 17, 2015	None	['None']
tron-02168	Archeologists Discover 800-Year-Old Cell Phone Tablet	fiction!	https://www.truthorfiction.com/archeologists-discover-800-year-old-cell-phone-tablet/	None	internet	None	None	None	Archeologists Discover 800-Year-Old Cell Phone Tablet	Jan 5, 2016	None	['None']
tron-03449	Executive of Procter & Gamble is a Satanist	fiction!	https://www.truthorfiction.com/procterandgamble/	None	religious	None	None	None	Executive of Procter & Gamble is a Satanist	Mar 17, 2015	None	['None']
tron-03134	Harry Reid Was Injured in a Fight With His Brother	unproven!	https://www.truthorfiction.com/harry-reid-was-injured-in-a-fight-with-his-brother/	None	politics	None	None	None	Harry Reid Was Injured in a Fight With His Brother – Unproven!	Apr 6, 2015	None	['None']
tron-01083	Armed Black Panthers March in Texas, Chant “Off the Pigs”	truth!	https://www.truthorfiction.com/armed-black-panthers-march-in-texas-chant-off-the-pigs/	None	crime-police	None	None	None	Armed Black Panthers March in Texas, Chant “Off the Pigs”	Aug 17, 2015	None	['Texas']
tron-01794	Planned Parenthood Doesn’t Offer Prenatal Care	truth! & fiction!	https://www.truthorfiction.com/planned-parenthood-doesnt-offer-prenatal-care/	None	health-medical	None	None	['abortion', 'liberal agenda', 'medical']	Planned Parenthood Doesn’t Offer Prenatal Care	Jan 26, 2017	None	['None']
tron-00005	Nancy Pelosi: Building A Wall Violates the Rights of Illegals	fiction!	https://www.truthorfiction.com/nancy-pelosi-border-wall-violates-rights-fiction/	None	9-11-attack	None	None	['california', 'congress', 'donald trump', 'nancy pelosi']	Nancy Pelosi: Building A Border Wall Violates the Rights of Illegals	May 24, 2018	None	['None']
tron-02827	Obama & Biden Health Concerns? Truth! & Fiction!	none	https://www.truthorfiction.com/obama-biden-health/	None	obama	None	None	None	Obama & Biden Health Concerns? Truth! & Fiction!	Mar 17, 2015	None	['None']
tron-02303	Jade Helm 15 Military Training Exercise Prep for Martial Law, World War III	fiction!	https://www.truthorfiction.com/jade-helm-15-military-training-exercise-prep-for-martial-law-and-world-war-iii/	None	military	None	None	None	Jade Helm 15 Military Training Exercise Prep for Martial Law, World War III	Mar 20, 2015	None	['None']
tron-00001	Rep. Ateesha Nubbins Introduces Bill Banning Voters Over 60	fiction!	https://www.truthorfiction.com/ateesha-nubbins-bill-banning-senior-voters/	None	9-11-attack	None	None	None	Rep. Ateesha Nubbins Introduces Bill Banning Voters Over 60	Jul 12, 2018	None	['None']
tron-02440	Retire if You Have These Beanie Babies	fiction!	https://www.truthorfiction.com/retire-beanie-babies/	None	miscellaneous	None	None	['humor', 'satire', 'scams']	Retire if You Have These Beanie Babies	Aug 25, 2016	None	['None']
tron-02698	You’ll get money and Outback certificates for forwarding an email	fiction!	https://www.truthorfiction.com/poweremailtracker/	None	money-financial	None	None	None	You’ll get money and Outback certificates for forwarding an email	Mar 16, 2015	None	['None']
tron-02731	Valerie Jarret Moves into the Obamas’ DC Home	unproven!	https://www.truthorfiction.com/valeri-jarret-moves-obamas/	None	obama	None	None	['barack obama', 'donald trump', 'liberal agenda', 'michelle obama', 'protests']	Valerie Jarret Moves into the Obamas’ DC Home	Mar 3, 2017	None	['None']
tron-00557	Hacker Group Publishes Donald Trump’s Tax Returns	fiction!	https://www.truthorfiction.com/hacker-group-publishes-donald-trumps-tax-returns-fiction/	None	business	None	None	None	Hacker Group Publishes Donald Trump’s Tax Returns	May 31, 2016	None	['None']
tron-00846	Bill Clinton Has Aids, Transmitted AIDS to Hillary Clinton	fiction!	https://www.truthorfiction.com/bill-hillary-clinton-aids/	None	clinton	None	None	['2016 election', 'bill clinton', 'hillary clinton', 'the clintons']	Bill Clinton Has Aids, Transmitted AIDS to Hillary Clinton	 Jun 22, 2017	None	['HIV/AIDS']
tron-02687	You can make millions by transferring some money for a foreigner	scam!	https://www.truthorfiction.com/nigeriascams/	None	money-financial	None	None	None	You can make millions by transferring some money for a foreigner	Mar 17, 2015	None	['None']
tron-02589	Sculptures of babies made of marzipan?	fiction!	https://www.truthorfiction.com/marzipan/	None	miscellaneous	None	None	None	Sculptures of babies made of marzipan?	Mar 17, 2015	None	['None']
tron-01528	All 4th of July Fireworks Canceled Due to Terrorism Fears	fiction!	https://www.truthorfiction.com/4th-july-fireworks-canceled-due-terrorism-fears/	None	government	None	None	None	All 4th of July Fireworks Canceled Due to Terrorism Fears	Jun 27, 2016	None	['None']
tron-00494	Brutus The Dog Hero	fiction!	https://www.truthorfiction.com/brutus/	None	animals	None	None	None	Brutus The Dog Hero	Mar 17, 2015	None	['None']
tron-02740	Rush Limbaugh: Obama Invading Red States with Lesbian Farmers	truth!	https://www.truthorfiction.com/rush-limbaugh-obama-invading-red-states-lesbian-farmers/	None	obama	None	None	['barack obama', 'conspiracy', 'liberal agenda', 'media']	Rush Limbaugh: Obama Invading Red States with Lesbian Farmers	Aug 24, 2016	None	['None']
tron-02544	Starbucks and Monsanto Sue Vermont	fiction!	https://www.truthorfiction.com/vermont-starbucks-monsanto/	None	miscellaneous	None	None	None	Starbucks and Monsanto Sue Vermont	Mar 17, 2015	None	['None']
tron-02034	Florida mother who saved her son from an alligator	fiction!	https://www.truthorfiction.com/alligator/	None	insects	None	None	None	Florida mother who saved her son from an alligator	Mar 17, 2015	None	['None']
tron-01767	Proposal to create a department of peace	truth!	https://www.truthorfiction.com/peaceagency/	None	government	None	None	None	Proposal to create a department of peace	Mar 17, 2015	None	['None']
tron-02798	Jack Wheeler Description of Obama Commentary	authorship confirmed!	https://www.truthorfiction.com/jack-wheeler-on-obama/	None	obama	None	None	None	Jack Wheeler Description of Obama Commentary	Mar 17, 2015	None	['None']
tron-00254	More People Are on Welfare Than Are Employed in 11 States	fiction!	https://www.truthorfiction.com/more-people-are-on-welfare-than-are-employed-in-11-states/	None	9-11-attack	None	None	None	More People Are on Welfare Than Are Employed in 11 States – Fiction!	Mar 17, 2015	None	['None']
tron-02978	Obama Encourages Illegal Aliens to Vote	misleading!	https://www.truthorfiction.com/obama-encourages-illegal-aliens-vote/	None	politics	None	None	['2016 election', 'barack obama', 'liberal agenda']	Obama Encourages Illegal Aliens to Vote	Nov 7, 2016	None	['None']
tron-01051	Vermont State Senator Mary Ann Carlson on Gun Control	truth! & fiction!	https://www.truthorfiction.com/vermont-state-senator-mary-ann-carlson-gun-control/	None	crime-police	None	None	None	Vermont State Senator Mary Ann Carlson on Gun Control	May 26, 2016	None	['None']
tron-03224	Barack and Michelle Obama Law Licenses are Voluntarily Retired and Inactive Status	truth!	https://www.truthorfiction.com/obama-law-license/	None	politics	None	None	None	Barack and Michelle Obama Law Licenses are Voluntarily Retired and Inactive Status	Mar 17, 2015	None	['Barack_Obama']
tron-00366	Don’t drink certain soft drink brands after July 3	fiction!	https://www.truthorfiction.com/july4/	None	9-11-attack	None	None	None	Don’t drink certain soft drink brands after July 3	Mar 17, 2013	None	['None']
tron-01607	Michigan State Government Offers Arabic Instructions to Callers and Website Visitors	truth!	https://www.truthorfiction.com/michigan-arabic-option-092313/	None	government	None	None	None	Michigan State Government Offers Arabic Instructions to Callers and Website Visitors	Mar 17, 2015	None	['None']
tron-03075	Emory University Students Receive Counseling After “Trump 2016” Chalkings	truth! & misleading!	https://www.truthorfiction.com/emory-university-students-receive-counseling-trump-2016-chalkings/	None	politics	None	None	None	Emory University Students Receive Counseling After “Trump 2016” Chalkings	Mar 29, 2016	None	['None']
tron-00151	President Obama Greeted a Gay Rights Activist with a Kiss	fiction!	https://www.truthorfiction.com/president-obama-greeted-a-gay-rights-activist-with-a-kiss/	None	9-11-attack	None	None	None	President Obama Greeted a Gay Rights Activist with a Kiss	Aug 5, 2015	None	['None']
tron-02728	Tax Audit: Obama Hiding Taxpayers’ Millions in Offshore Accounts	fiction!	https://www.truthorfiction.com/obama-hiding-millions-offshore-accounts/	None	obama	None	None	['barack obama', 'congress', 'fake news', 'obamacare']	Tax Audit: Obama Hiding Taxpayers’ Millions in Offshore Accounts	Mar 13, 2017	None	['None']
tron-02157	Car Headrests Were Designed to Break Car Windows	truth! & fiction!	https://www.truthorfiction.com/car-headrests-designed-break-car-windows/	None	internet	None	None	None	Car Headrests Were Designed to Break Car Windows	May 11, 2016	None	['None']
tron-03517	Seddique Mateen Visits White House; Meets with President Obama	unproven!	https://www.truthorfiction.com/seddique-mateen-visits-white-house-meets-president-obama/	None	terrorism	None	None	None	Seddique Mateen Visits White House; Meets with President Obama	Jun 22, 2016	None	['White_House', 'Barack_Obama']
