goop-02356	O.J. Simpson Called Khloe Kardashian After Prison Release To Address Dad Rumors?	0	https://www.gossipcop.com/oj-simpson-khloe-kardashian-dad-called-prison-release/	None	None	None	Andrew Shuster	None	O.J. Simpson Called Khloe Kardashian After Prison Release To Address Dad Rumors?	11:42 am, October 12, 2017	None	['None']
goop-02205	The Weeknd Begging Bella Hadid To Take Him Back?	2	https://www.gossipcop.com/the-weeknd-begging-bella-hadid-back-together/	None	None	None	Shari Weiss	None	The Weeknd Begging Bella Hadid To Take Him Back?	10:04 am, November 14, 2017	None	['None']
goop-00221	Did Ellen DeGeneres, Charlize Theron Have Fight Over Portia De Rossi?	0	https://www.gossipcop.com/ellen-degeneres-charlize-theron-portia-de-rossi-fight/	None	None	None	Andrew Shuster	None	Did Ellen DeGeneres, Charlize Theron Have Fight Over Portia De Rossi?	12:52 pm, September 25, 2018	None	['Ellen_DeGeneres', 'Charlize_Theron']
goop-00367	Miranda Lambert Having “Wedding & A Baby” With Evan Felker, 	0	https://www.gossipcop.com/miranda-lambert-wedding-baby-pregnant-bride-evan-felker-untrue/	None	None	None	Shari Weiss	None	Miranda Lambert NOT Having “Wedding & A Baby” With Evan Felker, Despite Report	11:13 am, August 29, 2018	None	['None']
goop-01055	Jason Aldean Having Marriage Problems?	0	https://www.gossipcop.com/jason-aldean-marriage-problems-wife-brittany/	None	None	None	Andrew Shuster	None	Jason Aldean Having Marriage Problems?	4:01 pm, May 4, 2018	None	['None']
goop-01143	Matt Damon Replaced Ben Affleck With Chris Hemsworth As New Best Friend?	0	https://www.gossipcop.com/matt-damon-ben-affleck-chris-hemsworth-best-friend/	None	None	None	Andrew Shuster	None	Matt Damon Replaced Ben Affleck With Chris Hemsworth As New Best Friend?	12:49 pm, April 20, 2018	None	['Ben_Affleck', 'Matt_Damon']
goop-01334	Matthew Perry Pursuing Ben Stiller’s Estranged Wife Christine Taylor?	0	https://www.gossipcop.com/matthew-perry-ben-stiller-wife-christine-taylor-romance/	None	None	None	Gossip Cop Staff	None	Matthew Perry Pursuing Ben Stiller’s Estranged Wife Christine Taylor?	1:54 pm, March 22, 2018	None	['None']
goop-00377	Jennifer Aniston Refuses ‘Friends’ Reunion Because She’s Feuding With Creator?	0	https://www.gossipcop.com/jennifer-aniston-friends-reunion-feud-creator/	None	None	None	Andrew Shuster	None	Jennifer Aniston Refuses ‘Friends’ Reunion Because She’s Feuding With Creator?	3:21 pm, August 27, 2018	None	['None']
goop-00813	Victoria Beckham Upset That David ‘Stole’ Her ‘Pretty Blonde’ Personal Trainer?	0	https://www.gossipcop.com/victoria-beckham-david-personal-trainer/	None	None	None	Andrew Shuster	None	Victoria Beckham Upset That David ‘Stole’ Her ‘Pretty Blonde’ Personal Trainer?	5:48 pm, June 15, 2018	None	['None']
goop-01879	Justin Bieber Did “Nearly Team Up” With Rita Ora For “Fifty Shades” Song, 	0	https://www.gossipcop.com/justin-bieber-rita-ora-fifty-shades-freed-song-made-up/	None	None	None	Shari Weiss	None	Justin Bieber Did NOT “Nearly Team Up” With Rita Ora For “Fifty Shades” Song, Despite Report	11:35 am, January 9, 2018	None	['None']
goop-02749	Taylor Swift Did Leak Joe Alwyn Romance To Press, 	0	https://www.gossipcop.com/taylor-swift-leak-joe-alwyn-romance-press-publicity/	None	None	None	Michael Lewittes	None	Taylor Swift Did NOT Leak Joe Alwyn Romance To Press, Despite Report	4:36 pm, June 8, 2017	None	['None']
goop-00409	Angelina Jolie Pushing For ‘Quickie’ Divorce To Marry English Billionaire, 	0	https://www.gossipcop.com/angelina-jolie-marrying-english-billionaire/	None	None	None	Andrew Shuster	None	Angelina Jolie NOT Pushing For ‘Quickie’ Divorce To Marry English Billionaire, Despite Report	10:17 am, August 22, 2018	None	['None']
goop-01216	Prince Harry Fears Meghan Markle Will Be “Runaway Bride”?	0	https://www.gossipcop.com/prince-harry-meghan-markle-runaway-bride/	None	None	None	Shari Weiss	None	Prince Harry Fears Meghan Markle Will Be “Runaway Bride”?	3:41 am, April 10, 2018	None	['None']
goop-00120	Sarah Jessica Parker Sending Kim Cattrall Gifts So She’ll Do ‘Sex And The City 3’?	0	https://www.gossipcop.com/sarah-jessica-parker-kim-cattrall-sex-and-the-city-3-gifts/	None	None	None	Andrew Shuster	None	Sarah Jessica Parker Sending Kim Cattrall Gifts So She’ll Do ‘Sex And The City 3’?	5:56 pm, October 17, 2018	None	['None']
goop-01331	Angelina Jolie Did Turn Down Meeting With Jennifer Aniston, 	0	https://www.gossipcop.com/angelina-jolie-jennifer-aniston-meeting-fake-news/	None	None	None	Andrew Shuster	None	Angelina Jolie Did NOT Turn Down Meeting With Jennifer Aniston, Despite Old And Fake News	5:08 pm, March 22, 2018	None	['Jennifer_Aniston', 'Angelina_Jolie']
goop-02618	Shiloh Jolie-Pitt Begging Angelina Jolie For Friends?	1	https://www.gossipcop.com/shiloh-jolie-pitt-friends/	None	None	None	Shari Weiss	None	Shiloh Jolie-Pitt Begging Angelina Jolie For Friends?	4:25 pm, August 1, 2017	None	['Angelina_Jolie']
goop-00454	Eminem Covers Home In Aluminum Foil To Block Government Spies?	0	https://www.gossipcop.com/eminem-home-aluminum-foil-government-spies/	None	None	None	Andrew Shuster	None	Eminem Covers Home In Aluminum Foil To Block Government Spies?	2:16 pm, August 15, 2018	None	['None']
goop-00665	Victoria, David Beckham Trying To “Buy” A Happy Marriage?	0	https://www.gossipcop.com/victoria-david-beckham-happy-marriage/	None	None	None	Shari Weiss	None	Victoria, David Beckham Trying To “Buy” A Happy Marriage?	12:43 pm, July 10, 2018	None	['David_Beckham']
goop-00788	Michael Fassbender Quitting Hollywood To Become Race Car Driver?	0	https://www.gossipcop.com/michael-fassbender-race-car-driver-quitting-hollywood/	None	None	None	Andrew Shuster	None	Michael Fassbender Quitting Hollywood To Become Race Car Driver?	4:37 pm, June 19, 2018	None	['None']
goop-00952	Reese Witherspoon, Meryl Streep Feuding?	0	https://www.gossipcop.com/reese-witherspoon-meryl-streep-feud-big-little-lies/	None	None	None	Andrew Shuster	None	Reese Witherspoon, Meryl Streep Feuding?	1:46 pm, May 23, 2018	None	['None']
goop-00568	Miley Cyrus, Liam Hemsworth “On The Rocks” Claim Is Tru	0	https://www.gossipcop.com/miley-cyrus-liam-hemsworth-on-the-rocks-split-not-true/	None	None	None	Shari Weiss	None	Miley Cyrus, Liam Hemsworth “On The Rocks” Claim Is NOT True	8:31 pm, July 26, 2018	None	['Liam_Hemsworth', 'Miley_Cyrus']
goop-02413	Kelly Clarkson Clogged Toilet At Victorian Mansion?	0	https://www.gossipcop.com/kelly-clarkson-clogged-toilet-victorian-mansion/	None	None	None	Holly Nicol	None	Kelly Clarkson Clogged Toilet At Victorian Mansion?	11:32 am, September 28, 2017	None	['None']
goop-01053	Jennifer Lopez, Alex Rodriguez Doing Reality Show?	0	https://www.gossipcop.com/jennifer-lopez-alex-rodriguez-reality-show-false/	None	None	None	Gossip Cop Staff	None	Jennifer Lopez, Alex Rodriguez Doing Reality Show?	6:32 am, May 5, 2018	None	['Jennifer_Lopez']
goop-02519	Harry Styles Found Fishnet Stockings In His Luggage?	0	https://www.gossipcop.com/harry-styles-fishnet-stockings-luggage/	None	None	None	Holly Nicol	None	Harry Styles Found Fishnet Stockings In His Luggage?	5:28 am, August 31, 2017	None	['None']
goop-02271	Miranda Lambert “Coming Between” Blake Shelton And Gwen Stefani?	2	https://www.gossipcop.com/miranda-lambert-coming-between-blake-shelton-gwen-stefani/	None	None	None	Shari Weiss	None	Miranda Lambert “Coming Between” Blake Shelton And Gwen Stefani?	10:50 am, November 1, 2017	None	['Blake_Shelton', 'Miranda_Lambert']
goop-02725	Scott Disick Questioning If Reign Is His Son, 	0	https://www.gossipcop.com/scott-disick-not-questioning-reign-son-dad/	None	None	None	Shari Weiss	None	Scott Disick NOT Questioning If Reign Is His Son, Despite Report	2:41 pm, June 21, 2017	None	['None']
goop-02731	Jennifer Lopez In “Denial” About Alex Rodriguez Cheating?	1	https://www.gossipcop.com/jennifer-lopez-denial-alex-rodriguez-cheating/	None	None	None	Shari Weiss	None	Jennifer Lopez In “Denial” About Alex Rodriguez Cheating?	10:42 am, June 19, 2017	None	['None']
goop-00872	Nicole Kidman, Meryl Streep Feuding On ‘Big Little Lies’ Set?	0	https://www.gossipcop.com/nicole-kidman-meryl-streep-feud-big-little-lies-set/	None	None	None	Andrew Shuster	None	Nicole Kidman, Meryl Streep Feuding On ‘Big Little Lies’ Set?	11:31 am, June 6, 2018	None	['Nicole_Kidman']
goop-00164	Ben Affleck Starring In Movie About Convicted Murderer Scott Peterson?	0	https://www.gossipcop.com/ben-affleck-scott-peterson-movie/	None	None	None	Andrew Shuster	None	Ben Affleck Starring In Movie About Convicted Murderer Scott Peterson?	12:20 pm, October 7, 2018	None	['None']
goop-01276	Sofia Richie “Thirsting Over” Younes Bendjima Photo While On Trip With Scott Disick, 	0	https://www.gossipcop.com/sofia-richie-younes-bendjima-photo-scott-disick-untrue/	None	None	None	Shari Weiss	None	Sofia Richie NOT “Thirsting Over” Younes Bendjima Photo While On Trip With Scott Disick, Despite Claim	1:13 pm, March 31, 2018	None	['None']
goop-00277	Nicole Kidman Trying To Save Connor Cruise From Scientology?	0	https://www.gossipcop.com/nicole-kidman-connor-cruise-scientology/	None	None	None	Andrew Shuster	None	Nicole Kidman Trying To Save Connor Cruise From Scientology?	10:10 am, September 13, 2018	None	['None']
goop-01392	Nicole Kidman, Keith Urban Getting Divorce Following Failed “Counseling Retreat,” 	0	https://www.gossipcop.com/nicole-kidman-keith-urban-divorce-counseling-retreat-not-true/	None	None	None	Andrew Shuster	None	Nicole Kidman, Keith Urban NOT Getting Divorce Following Failed “Counseling Retreat,” Despite Report	12:04 pm, March 14, 2018	None	['Nicole_Kidman']
goop-02578	Suri Cruise, Shiloh Jolie-Pitt Best Friends, 	0	https://www.gossipcop.com/suri-cruise-shiloh-jolie-pitt-friends-angelina-jolie-katie-holmes/	None	None	None	Andrew Shuster	None	Suri Cruise, Shiloh Jolie-Pitt NOT Best Friends, Despite Report	5:32 pm, August 14, 2017	None	['Tom_Cruise']
goop-02799	Usher Cheating On Wife, 	0	https://www.gossipcop.com/usher-not-cheating-wife-new-chick/	None	None	None	Shari Weiss	None	Usher NOT Cheating On Wife, Despite “New Chick” Claim	4:26 pm, May 12, 2017	None	['None']
goop-02308	Gwyneth Paltrow Begging Brad Falchuk For Acting Work, 	0	https://www.gossipcop.com/gwyneth-paltrow-brad-falchuk-acting-work-goop/	None	None	None	Andrew Shuster	None	Gwyneth Paltrow NOT Begging Brad Falchuk For Acting Work, Despite Report	3:19 pm, October 24, 2017	None	['None']
goop-01950	Kylie Jenner “Pleading” With Travis Scott To Ditch Las Vegas, Spend New Year’s With Her, 	1	https://www.gossipcop.com/kylie-jenner-new-years-eve-travis-scott-las-vegas/	None	None	None	Shari Weiss	None	Kylie Jenner NOT “Pleading” With Travis Scott To Ditch Las Vegas, Spend New Year’s With Her, Despite Report	8:39 pm, December 28, 2017	None	['None']
goop-02317	“Naughty” Miley Cyrus Returning?	0	https://www.gossipcop.com/miley-cyrus-naughty-return/	None	None	None	Michael Lewittes	None	“Naughty” Miley Cyrus Returning?	11:27 am, October 22, 2017	None	['None']
goop-00704	Jennifer Lawrence Telling Emma Stone To Dump Justin Theroux?	0	https://www.gossipcop.com/jennifer-lawrence-emma-stone-justin-theroux-dump/	None	None	None	Andrew Shuster	None	Jennifer Lawrence Telling Emma Stone To Dump Justin Theroux?	2:48 pm, July 3, 2018	None	['None']
goop-01958	Jennifer Aniston “Livid” About Justin Theroux Shopping With Jason Bateman’s Wif	0	https://www.gossipcop.com/jennifer-aniston-amanda-anka-justin-theroux-jason-bateman-wife/	None	None	None	Shari Weiss	None	Jennifer Aniston NOT “Livid” About Justin Theroux Shopping With Jason Bateman’s Wife	9:58 am, December 27, 2017	None	['Jason_Bateman', 'Jennifer_Aniston']
goop-01147	Jennifer Aniston “Furious” Over Justin Theroux’s “Busy Love Life,” 	0	https://www.gossipcop.com/jennifer-aniston-justin-theroux-love-life-furious-false/	None	None	None	Michael Lewittes	None	Jennifer Aniston NOT “Furious” Over Justin Theroux’s “Busy Love Life,” Despite Report	4:10 pm, April 19, 2018	None	['Jennifer_Aniston']
goop-00985	Selena Gomez “Ready To Meet Future Husband” After Justin Bieber Split, 	0	https://www.gossipcop.com/selena-gomez-future-husband-justin-bieber-split-made-up/	None	None	None	Holly Nicol	None	Selena Gomez NOT “Ready To Meet Future Husband” After Justin Bieber Split, Despite Report	9:29 am, May 17, 2018	None	['None']
goop-02266	Jennifer Aniston Hiring Surrogate, Raising Baby Alone?	0	https://www.gossipcop.com/jennifer-aniston-surrogate-baby-alone/	None	None	None	Shari Weiss	None	Jennifer Aniston Hiring Surrogate, Raising Baby Alone?	4:20 pm, November 1, 2017	None	['None']
goop-02504	Miley Cyrus Is Liam Hemsworth’s “Cash Cow”?	0	https://www.gossipcop.com/miley-cyrus-cash-cow-liam-hemsworth-money/	None	None	None	Michael Lewittes	None	Miley Cyrus Is Liam Hemsworth’s “Cash Cow”?	10:42 am, September 3, 2017	None	['Liam_Hemsworth', 'Miley_Cyrus']
goop-01101	Gerard Butler Taking Year Off From Acting?	0	https://www.gossipcop.com/gerard-butler-year-off-acting-break/	None	None	None	Shari Weiss	None	Gerard Butler Taking Year Off From Acting?	11:20 am, April 28, 2018	None	['None']
goop-01532	Jennifer Lopez “Questioning Her Future” With Alex Rodriguez After “Cheating Allegations	0	https://www.gossipcop.com/jennifer-lopez-alex-rodriguez-questioning-future-cheating-untrue/	None	None	None	Shari Weiss	None	Jennifer Lopez NOT “Questioning Her Future” With Alex Rodriguez After “Cheating Allegations”	9:47 am, February 12, 2018	None	['Jennifer_Lopez']
goop-01079	Kim Kardashian Filing For Divorce From Kanye West Over Twitter Rants, 	0	https://www.gossipcop.com/kim-kardashian-kanye-west-divorce-twitter-rants-false/	None	None	None	Shari Weiss	None	Kim Kardashian NOT Filing For Divorce From Kanye West Over Twitter Rants, Despite Report	10:59 am, May 2, 2018	None	['None']
goop-02196	Mariah Carey Tricked Into Attending Ceremony Three Hours Early?	0	https://www.gossipcop.com/mariah-carey-chinese-theatre-tricked-early-hand-footprints-ceremony/	None	None	None	Michael Lewittes	None	Mariah Carey Tricked Into Attending Ceremony Three Hours Early?	6:31 pm, November 15, 2017	None	['None']
goop-00226	Michael Fassbender, Alicia Vikander Living Separate Lives?	0	https://www.gossipcop.com/michael-fassbender-alicia-vikander-separate-lives-marriage-problems/	None	None	None	Andrew Shuster	None	Michael Fassbender, Alicia Vikander Living Separate Lives?	12:29 pm, September 24, 2018	None	['None']
goop-01350	Kourtney Kardashian Did “Warn” Sofia Richie To “Stay Away From My Children,” 	0	https://www.gossipcop.com/kourtney-kardashian-sofia-richie-children-stay-away-untrue/	None	None	None	Shari Weiss	None	Kourtney Kardashian Did NOT “Warn” Sofia Richie To “Stay Away From My Children,” Despite Report	9:35 pm, March 20, 2018	None	['None']
goop-00978	Selena Gomez, Justin Theroux Dating Following Jennifer Aniston Split, 	0	https://www.gossipcop.com/selena-gomez-justin-theroux-dating-untrue/	None	None	None	Shari Weiss	None	Selena Gomez, Justin Theroux NOT Dating Following Jennifer Aniston Split, Despite Claim	10:03 am, May 18, 2018	None	['None']
goop-02635	Khloe Kardashian, O.J. Simpson Getting DNA Test After Prison Releas	0	https://www.gossipcop.com/khloe-kardashian-dna-test-oj-simpson-prison-release/	None	None	None	Shari Weiss	None	Khloe Kardashian, O.J. Simpson NOT Getting DNA Test After Prison Release	3:32 pm, July 26, 2017	None	['Khloé_Kardashian']
goop-01126	Victoria Beckham Canceled Spice Girls Reunion To Have Baby?	0	https://www.gossipcop.com/victoria-beckham-cancel-spice-girls-reunion-baby/	None	None	None	Holly Nicol	None	Victoria Beckham Canceled Spice Girls Reunion To Have Baby?	11:59 am, April 24, 2018	None	['None']
goop-00253	George Clooney Getting Involved In Brad Pitt, Angelina Jolie Divorce, 	0	https://www.gossipcop.com/george-clooney-brad-pitt-angelina-jolie-divorce/	None	None	None	Andrew Shuster	None	George Clooney NOT Getting Involved In Brad Pitt, Angelina Jolie Divorce, Despite Report	11:53 am, September 18, 2018	None	['Brad_Pitt', 'George_Clooney']
goop-01287	Alex Rodriguez Proposed To Jennifer Lopez With Help From Their Kids?	0	https://www.gossipcop.com/alex-rodriguez-jennifer-lopez-proposed-kids-engaged/	None	None	None	Andrew Shuster	None	Alex Rodriguez Proposed To Jennifer Lopez With Help From Their Kids?	5:56 pm, March 29, 2018	None	['Alex_Rodriguez']
goop-02886	Gwen Stefani Telling Miranda Lambert To “Get Over” Blake Shelto	0	https://www.gossipcop.com/gwen-stefani-miranda-lambert-get-over-blake-shelton-move-on-feud/	None	None	None	Shari Weiss	None	Gwen Stefani NOT Telling Miranda Lambert To “Get Over” Blake Shelton	10:44 am, April 4, 2017	None	['None']
goop-02199	Angelina Jolie “Wasting Away” And “Hospitalized,” 	2	https://www.gossipcop.com/angelina-jolie-wasting-away-hospitalized-health-weight/	None	None	None	Andrew Shuster	None	Angelina Jolie NOT “Wasting Away” And “Hospitalized,” Despite Report	1:19 pm, November 15, 2017	None	['None']
goop-02145	Brad Pitt Does Think Leaving Jennifer Aniston For Angelina Jolie Was One Of His “Biggest Mistakes,” 	0	https://www.gossipcop.com/brad-pitt-leaving-jennifer-aniston-divorce-angelina-jolie-mistake-life/	None	None	None	Gossip Cop Staff	None	Brad Pitt Does NOT Think Leaving Jennifer Aniston For Angelina Jolie Was One Of His “Biggest Mistakes,” Despite Claim	4:15 am, November 25, 2017	None	['Brad_Pitt', 'Jennifer_Aniston', 'Angelina_Jolie']
goop-00747	Gwen Stefani “Livid” Gavin Rossdale Is Turning Sons Against Blake Shelton?	2	https://www.gossipcop.com/gwen-stefani-gavin-rossdale-sons-against-blake-shelton/	None	None	None	Shari Weiss	None	Gwen Stefani “Livid” Gavin Rossdale Is Turning Sons Against Blake Shelton?	2:34 pm, June 26, 2018	None	['Gwen_Stefani', 'Blake_Shelton']
goop-01363	Kylie Jenner, Travis Scott Eloping In “Top-Secret Wedding,” 	0	https://www.gossipcop.com/kylie-jenner-travis-scott-elope-wedding-untrue/	None	None	None	Shari Weiss	None	Kylie Jenner, Travis Scott NOT Eloping In “Top-Secret Wedding,” Despite Report	11:11 am, March 19, 2018	None	['None']
goop-00968	Emma Watson A “Diva” On Set, 	0	https://www.gossipcop.com/emma-watson-diva-set/	None	None	None	Andrew Shuster	None	Emma Watson NOT A “Diva” On Set, Despite Report	2:34 pm, May 21, 2018	None	['None']
goop-00770	Caitlyn Jenner Becoming MMA Fighter?	0	https://www.gossipcop.com/caitlyn-jenner-mma-fighter-mixed-martial-arts/	None	None	None	Shari Weiss	None	Caitlyn Jenner Becoming MMA Fighter?	11:21 am, June 22, 2018	None	['None']
goop-00272	Adam Sandler Got Into Heated Fight With Wife During Family Day Out?	0	https://www.gossipcop.com/adam-sandler-wife-jackie-family-fight/	None	None	None	Andrew Shuster	None	Adam Sandler Got Into Heated Fight With Wife During Family Day Out?	2:24 pm, September 13, 2018	None	['None']
goop-00653	Brad Pitt Parents Urging Him To Marry Jennifer Aniston Again?	0	https://www.gossipcop.com/brad-pitt-jennifer-aniston-marry-again-parents/	None	None	None	Shari Weiss	None	Brad Pitt Parents Urging Him To Marry Jennifer Aniston Again?	10:06 am, July 12, 2018	None	['None']
goop-02645	Trevor Donovan Paris Jackson’s “New Man,” 	1	https://www.gossipcop.com/trevor-donovan-not-paris-jackson-new-man-dating/	None	None	None	Shari Weiss	None	Trevor Donovan NOT Paris Jackson’s “New Man,” Despite Late And Wrong Claim	3:23 pm, July 22, 2017	None	['None']
goop-00928	Gwen Stefani “Baggy Tee” Proof She’s Pregnant, 	0	https://www.gossipcop.com/gwen-stefani-pregnant-baggy-clothes-not-true/	None	None	None	Shari Weiss	None	Gwen Stefani “Baggy Tee” NOT Proof She’s Pregnant, Despite Claim	3:26 pm, May 26, 2018	None	['None']
goop-01604	Brad Pitt, Angelina Jolie’s Son Maddox “Rejecting the Spotlight,” 	0	https://www.gossipcop.com/brad-pitt-angelina-jolie-son-maddox-spotlight-hollywood/	None	None	None	Andrew Shuster	None	Brad Pitt, Angelina Jolie’s Son Maddox NOT “Rejecting the Spotlight,” Despite Report	1:52 pm, February 16, 2018	None	['Brad_Pitt', 'Angelina_Jolie']
goop-00708	Kim Kardashian, Kanye West Have “Secret Pact” To Fake Public Relationship?	1	https://www.gossipcop.com/kim-kardashian-kanye-west-fake-relationship-pact/	None	None	None	Shari Weiss	None	Kim Kardashian, Kanye West Have “Secret Pact” To Fake Public Relationship?	3:00 am, July 3, 2018	None	['Kim_Kardashian']
goop-00932	Kris Jenner Wrote “Revenge Memoir” About Caitlyn Jenner?	0	https://www.gossipcop.com/kris-jenner-caitlyn-revenge-book-memoir/	None	None	None	Andrew Shuster	None	Kris Jenner Wrote “Revenge Memoir” About Caitlyn Jenner?	5:00 pm, May 25, 2018	None	['None']
goop-00412	Jennifer Aniston Dated Paul Rudd?	0	https://www.gossipcop.com/jennifer-aniston-paul-rudd-dated-friends/	None	None	None	Andrew Shuster	None	Jennifer Aniston Dated Paul Rudd?	5:55 pm, August 21, 2018	None	['Jennifer_Aniston', 'Paul_Rudd']
goop-01145	Caitlyn Jenner Incontinent After Gender Reassignment Surgery?	1	https://www.gossipcop.com/caitlyn-jenner-incontinent-gender-surgery/	None	None	None	Shari Weiss	None	Caitlyn Jenner Incontinent After Gender Reassignment Surgery?	9:07 pm, April 19, 2018	None	['None']
goop-01866	Kelly Ripa, Ryan Seacrest Feuding After “Honeymoon’s Over”?	1	https://www.gossipcop.com/kelly-ripa-ryan-seacrest-feuding-honeymoon-over/	None	None	None	Shari Weiss	None	Kelly Ripa, Ryan Seacrest Feuding After “Honeymoon’s Over”?	12:40 pm, January 10, 2018	None	['None']
goop-01236	Jude Law, Phillipa Coan Having Baby, 	0	https://www.gossipcop.com/jude-law-phillipa-coan-baby-child-birth/	None	None	None	Holly Nicol	None	Jude Law, Phillipa Coan NOT Having Baby, Despite Report	5:20 am, April 6, 2018	None	['None']
goop-00459	Leonardo DiCaprio Setting Brad Pitt Up With Models?	0	https://www.gossipcop.com/brad-pitt-leonardo-dicaprio-dating-models/	None	None	None	Andrew Shuster	None	Leonardo DiCaprio Setting Brad Pitt Up With Models?	1:38 pm, August 14, 2018	None	['Leonardo_DiCaprio', 'Brad_Pitt']
goop-02942	Keith Urban Giving Nicole Kidman Career Ultimatum?	0	https://www.gossipcop.com/keith-urban-ultimatum-nicole-kidman-career-split/	None	None	None	Shari Weiss	None	Keith Urban Giving Nicole Kidman Career Ultimatum?	12:36 pm, March 11, 2017	None	['None']
goop-00028	Lady Gaga In Talks For ‘Wicked’ Movie, 	0	https://www.gossipcop.com/lady-gaga-wicked-movie-role-cast/	None	None	None	Andrew Shuster	None	Lady Gaga NOT In Talks For ‘Wicked’ Movie, Despite Report	4:49 pm, November 7, 2018	None	['None']
goop-01005	Jennifer Aniston Upset Selena Gomez Is “Siding” With Justin Theroux?	0	https://www.gossipcop.com/jennifer-aniston-selena-gomez-justin-theroux-taking-sides/	None	None	None	Shari Weiss	None	Jennifer Aniston Upset Selena Gomez Is “Siding” With Justin Theroux?	10:05 am, May 14, 2018	None	['None']
goop-01131	Ben Affleck, Jennifer Garner Giving Marriage A Second Shot?	0	https://www.gossipcop.com/ben-affleck-jennifer-garner-marriage-back-together/	None	None	None	Andrew Shuster	None	Ben Affleck, Jennifer Garner Giving Marriage A Second Shot?	4:25 pm, April 23, 2018	None	['Ben_Affleck']
goop-02770	Gwen Stefani, Blake Shelton “Faking It For The Cameras” Story Tru	2	https://www.gossipcop.com/gwen-stefani-faking-cameras-blake-shelton/	None	None	None	Shari Weiss	None	Gwen Stefani, Blake Shelton “Faking It For The Cameras” Story NOT True	4:46 pm, May 27, 2017	None	['Blake_Shelton', 'Gwen_Stefani']
goop-02272	Kim Kardashian, Kanye West “Divorce Before Baby No. 3” Cover Story Is Tru	0	https://www.gossipcop.com/kim-kardashian-divorce-kanye-west-baby-three/	None	None	None	Shari Weiss	None	Kim Kardashian, Kanye West “Divorce Before Baby No. 3” Cover Story Is NOT True	9:57 am, November 1, 2017	None	['Kim_Kardashian']
goop-00536	Jennifer Garner, Josh Duhamel Back Together?	0	https://www.gossipcop.com/jennifer-garner-josh-duhamel-back-together/	None	None	None	Andrew Shuster	None	Jennifer Garner, Josh Duhamel Back Together?	6:05 pm, August 1, 2018	None	['None']
