tron-02988	Janna Little Ryan, Paul Ryan’s Wife, Is a Liberal Democrat	truth! & fiction!	https://www.truthorfiction.com/janna-little-ryan-paul-ryans-wife-is-a-liberal-democrat/	None	politics	None	None	['2016 election', 'congress', 'donald trump', 'liberal agenda']	Janna Little Ryan, Paul Ryan’s Wife, Is a Liberal Democrat	Oct 26, 2016	None	['None']
tron-03411	Jefferson vs. Muslim Pirates	none	https://www.truthorfiction.com/jefferson-vs-muslims/	None	religious	None	None	None	Jefferson vs. Muslim Pirates	Mar 17, 2015	None	['None']
tron-00618	Jackie Robinson Refused to Salute the Flag, Stand for National Anthem	authorship confirmed!	https://www.truthorfiction.com/jackie-robinson-refused-salute-flag-stand-national-anthem-authorship-confirmed/	None	celebrities	None	None	['patriotism', 'political correctness', 'sports']	Jackie Robinson Refused to Salute the Flag, Stand for National Anthem	Aug 30, 2016	None	['None']
tron-03331	The Crusades Have Finally Started Again	truth! & fiction!	https://www.truthorfiction.com/crusades-finally-started-commentary-truth-fiction/	None	religious	None	None	['foreign leaders', 'international', 'islam', 'national security']	The Crusades Have Finally Started Again Commentary	Jan 17, 2017	None	['None']
tron-02950	Protest Donald Trump’s Inauguration By the Changing Channel	mostly fiction!	https://www.truthorfiction.com/protest-donald-trumps-inauguration-changing-channel-mostly-fiction/	None	politics	None	None	['2016 election', 'donald trump', 'facebook']	Protest Donald Trump’s Inauguration By the Changing Channel	Jan 18, 2017	None	['None']
tron-01488	Members of Congress Refuse to Stand for Pledge of Allegiance	fiction!	https://www.truthorfiction.com/members-congress-sit-pledge-of-allegiance/	None	government	None	None	['congress', 'dnc', 'patriotism']	Members of Congress Refuse to Stand for Pledge of Allegiance	May 9, 2017	None	['None']
tron-03190	Tony Snow testimoney of faith during cancer	truth!	https://www.truthorfiction.com/tonyshow/	None	politics	None	None	None	Tony Snow testimoney of faith during cancer	Mar 17, 2015	None	['None']
tron-02925	Obama Aide Evelyn Farkas Admits Spying on Donald Trump’s Team	mostly fiction!	https://www.truthorfiction.com/evelyn-farkas-admits-spying-trump/	None	politics	None	None	['barack obama', 'congress', 'donald trump', 'fbi', 'russia']	Obama Aide Evelyn Farkas Admits Spying on Donald Trump’s Team	Mar 30, 2017	None	['None']
tron-00948	Mail Server Virus	truth! & fiction!	https://www.truthorfiction.com/mail-server-virus/	None	computers	None	None	None	Mail Server Virus	Mar 17, 2015	None	['None']
tron-01433	Hershey moving to Mexico?	truth!	https://www.truthorfiction.com/hershey/	None	food	None	None	None	Hershey moving to Mexico?	Mar 17, 2015	None	['None']
tron-01317	NASA Finds Antarctica is Gaining Ice, Not Losing Ice	truth!	https://www.truthorfiction.com/nasa-finds-antarctica-is-gaining-ice-not-losing-ice/	None	environment	None	None	None	NASA Finds Antarctica is Gaining Ice, Not Losing Ice	Nov 18, 2015	None	['None']
tron-01442	Arby’s Franchise Owner Wins Approval for Whites-Only Restaurant	fiction! & satire!	https://www.truthorfiction.com/arbys-white-only/	None	food	None	None	None	Arby’s Franchise Owner Wins Approval for Whites-Only Restaurant	Mar 17, 2015	None	['None']
tron-02685	Obama’s tax proposals	mostly fiction!	https://www.truthorfiction.com/taxes-election/	None	money-financial	None	None	None	Obama’s tax proposals	Mar 17, 2015	None	['None']
tron-00929	Video of an Amazing Three Dimensional Printer	truth!	https://www.truthorfiction.com/three-d-printer/	None	computers	None	None	None	Video of an Amazing Three Dimensional Printer	Mar 17, 2015	None	['None']
tron-01084	There’s a Mandatory Gun Ownership Law in Kennesaw, Georgia	truth! & fiction!	https://www.truthorfiction.com/theres-a-mandatory-gun-ownership-law-in-kennesaw-georgia/	None	crime-police	None	None	None	There’s a Mandatory Gun Ownership Law in Kennesaw, Georgia	Aug 6, 2015	None	['None']
tron-03114	Starbucks CEO: If You Support Traditional Marriage, We Don’t Want Your Business	fiction!	https://www.truthorfiction.com/starbucks-ceo-if-you-support-traditional-marriage-we-dont-want-your-business/	None	politics	None	None	None	Starbucks CEO: If You Support Traditional Marriage, We Don’t Want Your Business	Sep 9, 2015	None	['None']
tron-01616	Executive Order Gives Pay Raise to Vice President, Members of Congress and Federal Workers	truth!	https://www.truthorfiction.com/biden-pay-raise/	None	government	None	None	None	Executive Order Gives Pay Raise to Vice President, Members of Congress and Federal Workers	Mar 17, 2015	None	['None']
tron-02104	The “crabby old man” who died with an inspirational poem in his pocket	fiction!	https://www.truthorfiction.com/crabby-old-man/	None	inspirational	None	None	None	The “crabby old man” who died with an inspirational poem in his pocket	Mar 17, 2015	None	['None']
tron-00648	Walmart Check for Quality Control Program	scam!	https://www.truthorfiction.com/walmart-check-for-quality-control-program-scam/	None	celebrities	None	None	None	Walmart Check for Quality Control Program	Dec 1, 2015	None	['None']
tron-03389	Pictures of Muslim Protests in London	truth!	https://www.truthorfiction.com/muslim-burn-isis/	None	religious	None	None	None	Pictures of Muslim Protests in London	Mar 17, 2015	None	['None']
tron-01405	Chinese Firm Purchased Smithfield Farms	truth!	https://www.truthorfiction.com/smithfield-farms-china/	None	food	None	None	None	Chinese Firm Purchased Smithfield Farms	Mar 17, 2015	None	['None']
tron-02601	Football Coach Fired Over Obama Song	truth!	https://www.truthorfiction.com/glover-football-coach-fired/	None	miscellaneous	None	None	None	Football Coach Fired Over Obama Song	Mar 17, 2015	None	['None']
tron-03574	It Takes Guts to say Jesus Virus	fiction!	https://www.truthorfiction.com/gutstosayjesus/	None	virus	None	None	None	It Takes Guts to say Jesus Virus	Mar 17, 2015	None	['None']
tron-03663	Lock bumping-a threat to home or office security	truth!	https://www.truthorfiction.com/bumping/	None	warnings	None	None	None	Lock bumping-a threat to home or office security	Mar 17, 2015	None	['None']
tron-02623	Chicago Woman Buried Alive	fiction!	https://www.truthorfiction.com/chicago-woman-buried-alive/	None	miscellaneous	None	None	None	Chicago Woman Buried Alive	Mar 17, 2015	None	['None']
tron-02296	Coach K Criticizes President Obama’s Military Strategy	truth! & outdated!	https://www.truthorfiction.com/coach-k-criticizes-president-obamas-military-strategy/	None	military	None	None	['Trending Rumors']	Coach K Criticizes President Obama’s Military Strategy	Apr 11, 2015	None	['None']
tron-02621	Chase Bank Employee LBGT Loyalty Survey	fiction!	https://www.truthorfiction.com/chase-gay-loyalty-survey/	None	miscellaneous	None	None	None	Chase Bank Employee LBGT Loyalty Survey	Mar 17, 2015	None	['None']
tron-03499	New Boeing 797 Giant “Blended Wing” Passenger Airliner	fiction!	https://www.truthorfiction.com/b797/	None	space-aviation	None	None	None	New Boeing 797 Giant “Blended Wing” Passenger Airliner	Mar 17, 2015	None	['None']
tron-01532	Divorce Agreement Written By Young College Student John J. Wall	commentary!	https://www.truthorfiction.com/divorce-agreement-written-young-college-student-john-j-wall/	None	government	None	None	None	Divorce Agreement Written By Young College Student John J. Wall	Jun 1, 2016	None	['None']
tron-03647	Deputy Attorney General Designate David Ogden Drafting a Gun Ban Against Seniors	fiction! & satire!	https://www.truthorfiction.com/senior-gun-contol/	None	warnings	None	None	None	Deputy Attorney General Designate David Ogden Drafting a Gun Ban Against Seniors	Mar 17, 2015	None	['None']
tron-00977	Gang-Style Photo of Michael Brown	fiction!	https://www.truthorfiction.com/gang-photo-michael-brown/	None	computers	None	None	None	Gang-Style Photo of Michael Brown	Mar 17, 2015	None	['None']
tron-00228	Walmart now offering halal meat	truth!	https://www.truthorfiction.com/wal-mart-now-offering-halal-meat/	None	9-11-attack	None	None	None	Wal	Mar 17, 2015	None	['None']
tron-01439	Chick-Fil-A Fed Stranded Motorists in Snowstorm	truth!	https://www.truthorfiction.com/chick-fil-a-fed-stranded-motoris/	None	food	None	None	None	Chick-Fil-A Fed Stranded Motorists in Snowstorm	Mar 17, 2015	None	['None']
tron-02634	Budweiser is Ditching its Clydesdales	fiction!	https://www.truthorfiction.com/budweiser-ditching-clydesdales/	None	miscellaneous	None	None	None	Budweiser is Ditching its Clydesdales – Fiction!	Mar 17, 2015	None	['None']
tron-01963	The aircraft carrier that thought a lighthouse was another ship	fiction!	https://www.truthorfiction.com/lighthouseandaircraftcarrier/	None	humorous	None	None	None	The aircraft carrier that thought a lighthouse was another ship	Mar 17, 2015	None	['None']
tron-00216	Golden Corral restaurants leave God out of “God Bless America”	fiction!	https://www.truthorfiction.com/goldencorral/	None	9-11-attack	None	None	None	Golden Corral restaurants leave God out of “God Bless America”	Mar 17, 2015	None	['God']
tron-00060	Alex Jones Appointed White House Press Secretary	fiction!	https://www.truthorfiction.com/alex-jones-white-house-press-secretary/	None	9-11-attack	None	None	['conspiracy theories', 'donald trump', 'media']	Alex Jones Appointed White House Press Secretary	Jun 22, 2017	None	['None']
tron-01905	The red-faced TV news anchor	unproven!	https://www.truthorfiction.com/tvanchor/	None	humorous	None	None	None	The red-faced TV news anchor	Mar 17, 2015	None	['None']
tron-01062	Michigan Just Made Sodomy a Felony Offense	mostly fiction!	https://www.truthorfiction.com/michigan-makes-sodomy-a-felony-offense-mostly-fiction/	None	crime-police	None	None	None	Michigan Just Made Sodomy a Felony Offense	Feb 9, 2016	None	['None']
tron-02406	Senator Feinstein Said That  “All Vets Are Mentally Ill”	fiction!	https://www.truthorfiction.com/senator-feinstein-vets/	None	military	None	None	None	Senator Feinstein Said That  “All Vets Are Mentally Ill”	Mar 17, 2015	None	['None']
tron-01799	EpiPen Maker Donated to Clinton Foundation, Hiked Prices	truth! & fiction!	https://www.truthorfiction.com/epipen-maker-donated-clinton-foundation-hiked-prices/	None	health-medical	None	None	['congress', 'hillary clinton', 'the clintons']	EpiPen Maker Donated to Clinton Foundation, Hiked Prices	Aug 25, 2016	None	['None']
tron-00198	Beached Whale Found in Utah	fiction!	https://www.truthorfiction.com/beached-whale-utah/	None	9-11-attack	None	None	None	Beached Whale Found in Utah – Fiction!	Mar 17, 2015	None	['None']
tron-00121	Hitler’s Slogan Was “Make Germany Great Again”	fiction!	https://www.truthorfiction.com/hitlers-slogan-make-germany-great/	None	9-11-attack	None	None	None	Hitler’s Slogan Was “Make Germany Great Again”	Mar 7, 2016	None	['None']
tron-02662	Serbian troops have been sent as peace-keepers to the U.S.	fiction!	https://www.truthorfiction.com/serbiantroops/	None	miscellaneous	None	None	None	Serbian troops have been sent as peace-keepers to the U.S.	Mar 17, 2015	None	['United_States', 'Serbia']
tron-02170	Aldi Giving Away 40% Off Coupons	scam!	https://www.truthorfiction.com/aldi-giving-away-40-off-coupons/	None	internet	None	None	None	Aldi Giving Away 40% Off Coupons	Dec 21, 2015	None	['None']
tron-00660	Miley Cyrus Burns Bible to Promote Tolerance	fiction!	https://www.truthorfiction.com/miley-cyrus-burns-bible-to-promote-tolerance/	None	celebrities	None	None	None	Miley Cyrus Burns Bible to Promote Tolerance	Jun 19, 2015	None	['None']
tron-03671	jdbgmgr.exe virus warning	fiction!	https://www.truthorfiction.com/jdbgmgr/	None	warnings	None	None	None	jdbgmgr.exe virus warning	Mar 17, 2015	None	['None']
tron-03346	Flood Destroys Noah’s Ark Theme Park	fiction!	https://www.truthorfiction.com/flood-destroys-noahs-ark-theme-park/	None	religious	None	None	None	Flood Destroys Noah’s Ark Theme Park	Apr 25, 2016	None	['None']
tron-03458	Al Gore calls Christians a “blight to the environment”	fiction!	https://www.truthorfiction.com/goremotherearth/	None	religious	None	None	None	Al Gore calls Christians a “blight to the environment”	Mar 16, 2015	None	['None']
tron-03622	The Petroleum Equipment Institute report on gasoline fires started by sparks	truth!	https://www.truthorfiction.com/sparks/	None	warnings	None	None	None	The Petroleum Equipment Institute report on gasoline fires started by sparks	Mar 17, 2015	None	['None']
tron-02255	Treating Burns With Flour Has Miraculous Results	fiction!	https://www.truthorfiction.com/flour-burns/	None	medical	None	None	None	Treating Burns With Flour Has Miraculous Results	Mar 17, 2015	None	['None']
tron-02016	Anne Frank Was a Refugee Denied by the U.S.	truth!	https://www.truthorfiction.com/anne-frank-was-a-refugee/	None	immigration	None	None	None	Anne Frank Was a Refugee Denied by the U.S.	Nov 25, 2015	None	['United_States']
tron-03338	Muslim Students Question Swiss Handshake Custom	truth!	https://www.truthorfiction.com/muslim-students-question-swiss-handshake-custom/	None	religious	None	None	None	Muslim Students Question Swiss Handshake Custom	Jul 13, 2016	None	['None']
tron-01465	Doug Jones Received 5,327 Votes in Town with 1,867 Registered Voters	unproven!	https://www.truthorfiction.com/doug-jones-received-5256-votes-in-town-with-1867-registered-voters/	None	government	None	None	['senate', 'states', 'voter fraud']	Doug Jones Received 5,327 Votes in Town with 1,867 Registered Voters	 Dec 15, 2017	None	['None']
tron-03290	Pray for 3-year-old Lauren Renee Pingel in Amarillo, Texas	truth!	https://www.truthorfiction.com/laurenpingel/	None	prayers	None	None	None	Pray for 3-year-old Lauren Renee Pingel in Amarillo, Texas	Mar 17, 2015	None	['Amarillo,_Texas', 'Texas']
tron-02388	Why No Salute By Obama At Medal Of Honor Ceremony?	commentary!	https://www.truthorfiction.com/obama-medal-of-honor/	None	military	None	None	None	Why No Salute By Obama At Medal Of Honor Ceremony?	Mar 17, 2015	None	['None']
tron-00780	Letterman’s Top Ten List Takes Aim at Democrats	fiction!	https://www.truthorfiction.com/letterman-10-democrat/	None	celebrities	None	None	None	Letterman’s Top Ten List Takes Aim at Democrats	Mar 17, 2015	None	['None']
tron-00640	Daughter of Marilyn Monroe, JFK Comes Forward	fiction!	https://www.truthorfiction.com/daughter-of-marilyn-monroe-jfk-comes-forward/	None	celebrities	None	None	None	Daughter of Marilyn Monroe, JFK Comes Forward	Feb 24, 2016	None	['Marilyn_Monroe']
tron-02760	President Obama Signs Executive Order to Appoint Rashad Hussain to Supreme Court	fiction!	https://www.truthorfiction.com/president-obama-signs-executive-order-to-appoint-rashad-hussain-to-supreme-court/	None	obama	None	None	None	President Obama Signs Executive Order to Appoint Rashad Hussain to Supreme Court	Feb 23, 2016	None	['Rashad_Hussain', 'Barack_Obama']
tron-03440	Steven Curis Chapman’s daughter accidentally killed in family driveway	truth!	https://www.truthorfiction.com/chapman/	None	religious	None	None	None	Steven Curis Chapman’s daughter accidentally killed in family driveway	Mar 17, 2015	None	['None']
tron-03229	Georgia Judge Hears Case To Strike Barack Obama From Presidential Primary Ballot	truth!	https://www.truthorfiction.com/obama-georgia-ballot-case/	None	politics	None	None	None	Georgia Judge Hears Case To Strike Barack Obama From Presidential Primary Ballot	Mar 17, 2015	None	['None']
tron-00347	The terrorist flight number that tells the story in graphics	fiction!	https://www.truthorfiction.com/flightnumber/	None	9-11-attack	None	None	None	The terrorist flight number that tells the story in graphics	Mar 16, 2015	None	['None']
tron-03003	Juanita Broaddrick Bill Clinton Rape Accusations	unproven!	https://www.truthorfiction.com/juanita-broaddrick-bill-clinton-rape-accusations/	None	politics	None	None	['2016 election', 'donald trump', 'hillary clinton', 'the clintons']	Juanita Broaddrick Bill Clinton Rape Accusations	Oct 11, 2016	None	['None']
tron-00197	Various Rumors about the Terrorist Attack at the 2013 Boston Marathon	none	https://www.truthorfiction.com/boston-marathon-bombing/	None	9-11-attack	None	None	None	Various Rumors about the Terrorist Attack at the 2013 Boston Marathon	Mar 17, 2015	None	['None']
tron-01677	FBI Reports No Deaths at Sandy Hook	fiction!	https://www.truthorfiction.com/sandy-hook-fbi-death-count/	None	government	None	None	None	FBI Reports No Deaths at Sandy Hook	Mar 17, 2015	None	['None']
tron-02888	Rep. Adam Schiff’s Sister is Married to George Soros’ Son	fiction!	https://www.truthorfiction.com/rep-adam-schiffs-sister-married-george-soros-son-fiction/	None	politics	None	None	['congress', 'donald trump', 'fbi', 'russia']	Rep. Adam Schiff’s Sister is Married to George Soros’ Son	Feb 6, 2018	None	['George_Soros']
tron-00853	Letter from Mark, the Director of Facebook: Facebook to Begin Charging	fiction!	https://www.truthorfiction.com/letter-mark-director-facebook-facebook-begin-charging-fiction/	None	computers	None	None	['cyberattacks', 'facebook', 'scam']	Letter from Mark, the Director of Facebook: Facebook to Begin Charging	Dec 20, 2017	None	['None']
tron-01904	The Man Who Owed Zero and Had to Pay Zero to Correct His Bill	unproven!	https://www.truthorfiction.com/zerobill/	None	humorous	None	None	None	The Man Who Owed Zero and Had to Pay Zero to Correct His Bill	Mar 17, 2015	None	['None']
tron-03084	Black Trump Supporter Shot and Killed by Protestors	fiction!	https://www.truthorfiction.com/black-trump-supporter-shot-killed-protestors/	None	politics	None	None	None	Black Trump Supporter Shot and Killed by Protestors	Mar 14, 2016	None	['None']
tron-01288	Lincoln Schools Purple Penguin Gender Claims	truth! & fiction!	https://www.truthorfiction.com/purple-penguins/	None	education	None	None	None	Lincoln Schools Purple Penguin Gender Claims	Mar 17, 2015	None	['None']
tron-01892	Green Moon Can Be Seen in April 2017	fiction!	https://www.truthorfiction.com/green-moon-can-seen-april-2017/	None	humorous	None	None	['astronomy', 'space']	Green Moon Can Be Seen in April 2018	Apr 19, 2017	None	['None']
tron-01816	Earbuds Lead to Death By Electrocution	fiction!	https://www.truthorfiction.com/earbuds-lead-to-death-by-electrocution/	None	health-medical	None	None	None	Earbuds Lead to Death By Electrocution	Jul 16, 2015	None	['None']
tron-01205	California City Goes Broke Because it is a Sanctuary for Illegal Aliens	unproven!	https://www.truthorfiction.com/maywood-california-broke/	None	crime-police	None	None	None	California City Goes Broke Because it is a Sanctuary for Illegal Aliens	Mar 17, 2015	None	['None']
tron-01156	Obama’s 32 Month Report Card	truth! & fiction!	https://www.truthorfiction.com/obama-report-card/	None	crime-police	None	None	None	Obama’s 32 Month Report Card	Mar 17, 2015	None	['None']
tron-03215	Houston Mayor Annise Parker Subpoenas Sermons	truth!	https://www.truthorfiction.com/annise-parker-subpoenas/	None	politics	None	None	None	Houston Mayor Annise Parker Subpoenas Sermons	Mar 17, 2015	None	['None']
tron-02294	Major General Craig Olson Faces Court Martial for Thanking God	previously truth! now resolved!	https://www.truthorfiction.com/major-general-craig-olson-faces-court-martial-for-thanking-god/	None	military	None	None	None	Major General Craig Olson Faces Court Martial for Thanking God	May 29, 2015	None	['None']
tron-01617	Comrades Allege Bergdahl Desertion	truth!	https://www.truthorfiction.com/bowe-bergdahl/	None	government	None	None	None	Comrades Allege Bergdahl Desertion	Mar 17, 2015	None	['None']
tron-01694	Obama White House Intentionally Omits American Flags from Press Conferences	fiction!	https://www.truthorfiction.com/obama-east-room-flag-flap/	None	government	None	None	None	Obama White House Intentionally Omits American Flags from Press Conferences	Mar 17, 2015	None	['None']
tron-03483	NASA Received an Alien Distress Call	fiction!	https://www.truthorfiction.com/nasa-received-an-alien-distress-call/	None	space-aviation	None	None	None	NASA Received an Alien Distress Call	May 14, 2015	None	['None']
tron-00391	Opossums Kill Ticks, Help Stop the Spread of Lyme Disease	mostly truth!	https://www.truthorfiction.com/opossums-kill-ticks-help-stop-spread-lyme-disease/	None	animals	None	None	None	Opossums Kill Ticks, Help Stop the Spread of Lyme Disease	Mar 23, 2016	None	['None']
tron-00971	Changes at the Department of Justice Website	truth! & fiction!	https://www.truthorfiction.com/doj-website/	None	computers	None	None	None	Changes at the Department of Justice Website	Mar 17, 2015	None	['None']
tron-00394	Florida Man Emasculated in Attempted Pit Bull Rape	fiction!	https://www.truthorfiction.com/florida-man-emasculated-in-attempted-pit-bull-rape/	None	animals	None	None	None	Florida Man Emasculated in Attempted Pit Bull Rape	Jan 15, 2016	None	['None']
tron-01199	The National Anthem isn’t a Pop Song	opinion!	https://www.truthorfiction.com/national-anthem-not-a-pop-song/	None	crime-police	None	None	None	The National Anthem isn’t a Pop Song	Mar 17, 2015	None	['None']
tron-00477	World’s largest dog?  Truth! & Fiction!	none	https://www.truthorfiction.com/hercules/	None	animals	None	None	None	World’s largest dog?  Truth! & Fiction!	Mar 17, 2015	None	['None']
tron-03241	The Writings of Thomas Jefferson	truth! & unproven!	https://www.truthorfiction.com/jefferson-quotes/	None	politics	None	None	None	The Writings of Thomas Jefferson	Mar 17, 2015	None	['None']
tron-02069	Marines applauded by passengers on delayed flight	unproven!	https://www.truthorfiction.com/marineapplause/	None	inspirational	None	None	None	Marines applauded by passengers on delayed flight	Mar 17, 2015	None	['None']
tron-03067	Lynne Patton Defends Donald Trump, Trump Family	commentary!	https://www.truthorfiction.com/lynne-patton-defends-donald-trump-trump-family/	None	politics	None	None	None	Lynne Patton Defends Donald Trump, Trump Family	May 6, 2016	None	['Donald_Trump']
tron-02494	Incredible catch by a ball girl!	fiction!	https://www.truthorfiction.com/ball-girl/	None	miscellaneous	None	None	None	Incredible catch by a ball girl!	Mar 17, 2015	None	['None']
tron-01077	Facebook Drug Task Force Now Monitoring All Posts	fiction!	https://www.truthorfiction.com/facebook-drug-task-force-now-monitoring-all-posts/	None	crime-police	None	None	None	Facebook Drug Task Force Now Monitoring All Posts	Sep 28, 2015	None	['None']
tron-02560	Andy Rooney write about Older Women	fiction!	https://www.truthorfiction.com/rooney-older-women/	None	miscellaneous	None	None	None	Andy Rooney write about Older Women	Mar 17, 2015	None	['None']
tron-00811	Thoughts on Aging from Comedian George Carlin	fiction!	https://www.truthorfiction.com/carlin-on-aging/	None	celebrities	None	None	None	Thoughts on Aging from Comedian George Carlin	Mar 17, 2015	None	['None']
tron-01595	IRS refund checks are not what we think	truth!	https://www.truthorfiction.com/taxadvance/	None	government	None	None	None	IRS refund checks are not what we think	Mar 17, 2015	None	['None']
tron-01830	New Stroke Indicator Can Help Save Lives	fiction!	https://www.truthorfiction.com/new-stroke-indicator-can-help-save-lives/	None	health-medical	None	None	['Trending Rumors']	New Stroke Indicator Can Help Save Lives – Fiction!	Apr 15, 2015	None	['None']
tron-01960	Church Announcement Regarding Cell Phones	truth!	https://www.truthorfiction.com/cell-phones-in-church-091213/	None	humorous	None	None	None	Church Announcement Regarding Cell Phones	Mar 17, 2015	None	['None']
tron-01831	Compact Fluorescent Light Bulbs (CFLs) Emit Radiation, Contain Mercury	truth! & misleading!	https://www.truthorfiction.com/compact-fluorescent-light-bulbs-cfls-emit-radiation-contain-mercury/	None	health-medical	None	None	None	Compact Fluorescent Light Bulbs (CFLs) Emit Radiation, Contain Mercury	Mar 31, 2015	None	['None']
tron-01033	Sniper Jeremy Elmore Saves Family of Six in Texas	fiction!	https://www.truthorfiction.com/sniper-jeremy-elmore-saves-family-six-texas/	None	crime-police	None	None	['criminal justice', 'guns', 'satire']	Sniper Jeremy Elmore Saves Family of Six in Texas	Jan 24, 2017	None	['None']
tron-03092	Transcript of Hillary Clinton’s Goldman Sachs Speech Released	fiction!	https://www.truthorfiction.com/transcript-of-hillary-clintons-goldman-sachs-speech-released/	None	politics	None	None	None	Transcript of Hillary Clinton’s Goldman Sachs Speech Released	Feb 29, 2016	None	['None']
tron-00836	Bill Clinton’s 1996 Immigration Law Behind Child Separations	fiction!	https://www.truthorfiction.com/bill-clintons-1996-immigration-law-behind-child-separations-fiction/	None	clinton	None	None	['bill clinton', 'congress', 'donald trump', 'immigrants', 'immigration']	Bill Clinton’s 1996 Immigration Law Behind Child Separations	Jun 21, 2018	None	['Bill_Clinton']
tron-02914	President Trump’s Tweet About “Covfefe” Has Hidden Meaning	unproven!	https://www.truthorfiction.com/meaning-covfefe-definition-covfefe/	None	politics	None	None	['conspiracy theories', 'donald trump', 'media', 'social media']	President Trump’s Tweet About “Covfefe” Has Hidden Meaning	Jun 5, 2017	None	['None']
tron-01791	Health Warnings About Flouroquinolone Antibiotics	mostly truth!	https://www.truthorfiction.com/warnings-flouroquinolones-antibiotics/	None	health-medical	None	None	['medical', 'pharmaceuticals', 'warnings']	Health Warnings About Flouroquinolone Antibiotics	Mar 21, 2017	None	['None']
tron-02661	The Symmetry of the Date Feb 20, 2002	fiction!	https://www.truthorfiction.com/symmetry/	None	miscellaneous	None	None	None	The Symmetry of the Date Feb 20, 2002	Mar 17, 2015	None	['None']
tron-01502	President Trump Announces $612 Stimulus Checks	fiction!	https://www.truthorfiction.com/donald-trump-612-checks/	None	government	None	None	['donald trump', 'presidencies', 'taxes']	President Trump Announces $612 Stimulus Checks	Feb 15, 2017	None	['None']
tron-00697	The Boy Who Played Chopsticks for the Great Paderewski	fiction!	https://www.truthorfiction.com/paderewski/	None	celebrities	None	None	None	The Boy Who Played Chopsticks for the Great Paderewski	Mar 17, 2015	None	['None']
tron-00761	Oprah Winfrey and A Course in Miracles	truth!	https://www.truthorfiction.com/oprah-miracles/	None	celebrities	None	None	None	Oprah Winfrey and A Course in Miracles	Mar 17, 2015	None	['Oprah_Winfrey']
